No.,Ts/Mpa,Eb/%,E
210,18.54294607,401.4964853,0.603239326
211,26.13531209,412.9603636,0.567313679
212,16.16589789,307.3736767,0.462084256
213,12.86302475,345.9008527,0.3373354
214,21.03448856,288.4401045,0.438215948
215,24.85961988,394.0609582,0.556252617
216,18.52391039,333.2795614,0.41409341
217,21.03448856,288.4401045,0.438215948
218,22.06872296,394.8984142,0.561075585
219,20.28019821,420.3083414,0.607562942
220,20.36345573,413.8906116,0.59859181
221,22.84236479,446.1782966,0.580749495
222,20.09147068,347.6612656,0.549955835
223,18.70152034,386.9069926,0.417650716
224,23.27011993,343.4424785,0.525155362
225,22.02721612,448.941118,0.554638981
226,22.35071987,391.2193806,0.503573754
227,23.27011993,343.4424785,0.525155362
228,20.11173764,485.5366974,0.563113398
229,17.8596691,527.0935494,0.609068129
230,18.11006465,526.9884167,0.600086147
231,25.06754961,488.2879879,0.56006054
232,18.89042962,361.6239333,0.473981417
233,20.85888445,426.0693498,0.316852621
234,27.08834687,339.9295672,0.428079259
235,24.74298915,454.4196491,0.554936702
236,20.0718719,416.1478989,0.427599376
237,27.08834687,339.9295672,0.428079259
238,17.50587273,491.8166706,0.56407536
239,21.05613612,532.4266136,0.615912936
240,20.93586434,535.5753967,0.605153653
241,21.2685046,485.0201982,0.894737432
242,19.4359315,449.7770721,0.867600139
243,18.9180152,459.5380064,0.824412326
244,19.26173834,347.6252223,0.868236484
245,23.2808917,455.8419964,0.896473993
246,19.5838471,534.016453,0.872215065
247,19.26173834,347.6252223,0.868236484
248,20.5265346,570.39117,0.895894868
249,20.63344649,681.7328097,0.905682099
250,22.62535973,685.835111,0.905387299
251,22.19879616,483.7434903,0.904066712
252,20.1746715,443.9395126,0.866885591
253,18.12768612,448.2839449,0.827759635
254,19.70662115,328.2265077,0.872866912
255,22.53806663,444.3687699,0.889704301
256,19.34121019,495.3017379,0.870832782
257,19.70662115,328.2265077,0.872866912
258,20.7649578,586.9712011,0.888786998
259,20.85109477,578.7809788,0.898574249
260,21.22176091,559.8128953,0.898223856
261,20.71800289,480.6996369,0.896142795
262,23.58391856,455.183504,0.8568731
263,21.19592149,446.0555076,0.814126817
264,24.05741378,362.7538158,0.862804434
265,21.4051454,438.1640745,0.886756279
266,21.78803743,517.4347832,0.860809461
267,24.05741378,362.7538158,0.862804434
268,20.19114279,581.06627,0.885133445
269,21.69944675,498.1082267,0.892349192
270,22.03031263,483.2704204,0.892333053
271,22.95373891,481.1158919,0.902709388
272,20.20144661,445.9018988,0.868717326
273,19.85744921,438.9468715,0.829359661
274,19.99146046,372.0530436,0.869700876
275,23.27516254,480.8800613,0.894808994
276,20.89300916,512.6950755,0.872653682
277,19.99146046,372.0530436,0.869700876
278,17.95017219,599.0348171,0.890825675
279,19.22432751,675.4875249,0.900133141
280,19.29095623,679.5522455,0.900183441
281,12.26677743,1241.681664,0.624048267
282,10.79188971,595.7206798,0.599768062
283,10.53869156,676.371168,0.576609874
284,11.24788266,1238.320544,0.475320732
285,13.4958793,1147.369969,0.613003872
286,10.72857833,693.4124964,0.568716018
287,11.24788266,1238.320544,0.475320732
288,10.89945433,933.9633504,0.606857403
289,10.35317798,1171.038759,0.620367827
290,9.81879374,1117.353304,0.628436703
291,14.23825154,1241.681664,0.522427658
292,12.63516374,645.9421507,0.598693464
293,16.66345856,620.1199564,0.476087723
294,11.43180743,1202.24025,0.467417021
295,14.5720264,1210.817022,0.613820515
296,12.52882249,757.0967406,0.572329146
297,11.43180743,1202.24025,0.467417021
298,11.19771296,902.9032914,0.603587421
299,11.96387029,1148.23754,0.622155629
300,12.03892643,1186.281607,0.630224525
301,15.52447283,1286.589631,0.532785233
302,15.65599676,733.7425672,0.61356338
303,15.70232988,779.4058754,0.485405876
304,11.99477137,1210.687798,0.510661844
305,15.85063832,1263.580008,0.614920987
306,15.53622686,983.2989091,0.587199087
307,11.99477137,1210.687798,0.510661844
308,9.923475288,926.6833704,0.615037693
309,11.13620931,1184.270109,0.633062451
310,11.09789411,1223.508027,0.634369877
311,13.76200404,1257.056416,0.631275125
312,6.156553506,761.2437885,0.578200679
313,7.375652004,809.2915373,0.556373735
314,15.90782072,1273.695603,0.449528977
315,13.76251862,1212.5641,0.620400877
316,6.350867795,1001.642378,0.549039921
317,15.90782072,1273.695603,0.449528977
318,9.934216528,1229.015167,0.626276352
319,14.07272268,1281.387173,0.650315041
320,14.27535021,1229.502609,0.641334059
321,6.120677033,604.9286964,0.83808332
322,7.057839017,535.6993315,0.78576312
323,9.897154733,536.3869722,0.764845217
324,13.05373673,628.8648429,0.793566718
325,6.167386452,501.3320143,0.818923182
326,6.804009484,634.6199897,0.767893523
327,13.05373673,628.8648429,0.793566718
328,18.00289883,519.5829445,0.766090185
329,17.61066914,679.3414844,0.78799252
330,19.57327535,614.8672591,0.788983809
331,10.67381647,602.946479,0.840810478
332,13.09344815,528.6824797,0.788583118
333,17.15256707,550.7469628,0.752787128
334,13.37502778,614.2090455,0.764229981
335,8.001234974,483.1487015,0.808656681
336,12.75480264,637.4230989,0.774791926
337,13.37502778,614.2090455,0.764229981
338,18.21646535,477.7877189,0.770833533
339,17.70198004,586.5458422,0.792735864
340,19.74458608,586.5458422,0.799852415
341,13.0569337,740.8536559,0.832131401
342,10.13902465,690.81878,0.783473965
343,13.16973034,705.1162857,0.738226058
344,20.35574988,954.8239243,0.753346969
345,9.643197814,589.3692789,0.820532635
346,9.704138454,840.9820769,0.775628911
347,20.35574988,954.8239243,0.753346969
348,19.24664829,567.8244845,0.768428144
349,17.62158393,701.2062107,0.789719313
350,19.64115041,701.2062107,0.786616895
351,14.13336146,864.2980565,0.825121322
352,11.74306184,837.6783804,0.77295884
353,10.97827379,747.8816722,0.761888189
354,14.1755766,1034.998846,0.775401835
355,14.521039,739.7821175,0.800077083
356,11.8856946,981.8672254,0.737422935
357,14.1755766,1034.998846,0.775401835
358,19.90684639,733.607057,0.769396402
359,19.72724061,780.1795393,0.784759652
360,21.39133498,736.5447504,0.787544058
361,25.29628087,382.6700796,0.661691151
362,18.80882797,231.2105152,0.540852453
363,16.95959889,308.8744893,0.370265362
364,21.13461737,301.0478655,0.574375333
365,21.83984871,342.822017,0.636347816
366,19.24010814,289.7587955,0.47653466
367,21.13461737,301.0478655,0.574375333
368,19.21808738,363.7201752,0.53674027
369,22.24761642,408.4062995,0.580247136
370,20.35984091,405.6031527,0.592467868
371,26.40775061,384.8946324,0.657792366
372,19.87771226,256.1104454,0.504355972
373,17.70757762,308.2598239,0.373460386
374,21.48640124,302.7996719,0.573939565
375,26.09278244,338.9578756,0.621004333
376,23.86240885,310.5603159,0.456708678
377,21.48640124,302.7996719,0.573939565
378,20.29342022,360.0620263,0.532926157
379,23.36565571,396.9223126,0.576433038
380,23.71287487,394.1979876,0.588653756
381,23.42446136,407.2128189,0.672492847
382,21.25214212,294.8581753,0.601759823
383,17.10162124,355.0421429,0.426923803
384,22.96822566,320.1664559,0.592571423
385,23.1154692,364.8381898,0.664206921
386,24.47575086,354.6229879,0.557053753
387,22.96822566,320.1664559,0.592571423
388,18.81825168,390.2249679,0.562321426
389,20.75634579,424.4908928,0.605969476
390,21.49488484,427.0013416,0.59862447
391,27.89491101,403.7434558,0.663998577
392,25.76623476,296.8548259,0.52299951
393,21.28999338,353.2469448,0.373379046
394,28.19720661,317.4650793,0.583799658
395,27.4149772,364.5689447,0.636178362
396,26.9245461,368.5496175,0.464399006
397,28.19720661,317.4650793,0.583799658
398,21.35222713,387.7770313,0.543849118
399,22.16261367,435.4187956,0.587906723
400,22.25599352,431.9347653,0.580227643
401,19.83083869,347.6875231,0.922833564
402,19.60013149,272.7129215,0.872645963
403,20.82390167,273.8594734,0.875221851
404,18.89257357,337.0198111,0.84656303
405,21.67982574,325.8440729,0.906606019
406,18.68335207,334.5506343,0.863657339
407,18.89257357,337.0198111,0.84656303
408,21.10804393,348.5803988,0.870136458
409,20.74635473,399.7753053,0.89744729
410,24.82170111,402.1395856,0.896164612
411,20.55777015,347.9102213,0.922254416
412,20.4040258,275.8116712,0.861295329
413,21.85510465,309.7583893,0.878876299
414,19.16230719,373.7368851,0.845854329
415,20.87234162,336.1448739,0.901448072
416,18.51884124,307.5772223,0.850461422
417,19.16230719,373.7368851,0.845854329
418,20.84257574,356.4439499,0.866014665
419,20.48543537,375.2885416,0.892594656
420,22.70844421,373.1070676,0.908138828
421,19.34313096,368.6213868,0.941264802
422,24.27922707,334.4655031,0.899887095
423,23.91166981,324.7785456,0.894061228
424,23.17473495,360.8697167,0.865264003
425,19.59820212,357.3953941,0.936737949
426,21.67747359,373.5959084,0.893603594
427,23.17473495,360.8697167,0.865264003
428,21.13088453,381.645014,0.904289831
429,20.96540372,394.0028433,0.923980075
430,23.22422628,391.9393234,0.923963952
431,21.47435447,370.3904223,0.930731302
432,20.29314633,335.0044371,0.866819984
433,21.72180547,327.0181247,0.852640963
434,18.40785122,421.2390428,0.825431073
435,21.77506212,365.7653194,0.91121247
436,20.14742169,384.168574,0.852919615
437,18.40785122,421.2390428,0.825431073
438,19.32522507,387.7765788,0.876367483
439,19.16652891,421.069838,0.893750567
440,21.03171766,423.5600546,0.893800852
441,9.975266138,1351.594085,0.692653073
442,8.673081121,736.9072914,0.616881426
443,9.945888729,813.9133538,0.571580671
444,12.08006608,984.4946216,0.553637389
445,9.953401859,942.2104346,0.68700416
446,9.208702585,933.6805886,0.565227278
447,12.08006608,984.4946216,0.553637389
448,13.65512579,793.4672414,0.481699484
449,15.23964297,956.2858255,0.592296637
450,15.37888526,912.1702177,0.586402816
451,15.03382426,1353.54281,0.693682587
452,15.53100819,785.6701258,0.602630645
453,14.56911786,912.4444269,0.565329813
454,12.43285727,952.3370111,0.529860092
455,15.22345348,1142.011092,0.673324412
456,16.90410835,996.0071692,0.551044972
457,12.43285727,952.3370111,0.529860092
458,16.79361527,1126.177866,0.477783634
459,19.78358743,1303.700459,0.593438637
460,20.24203995,1303.700459,0.604683089
461,14.99755281,1357.453866,0.688123215
462,11.57718906,855.3217086,0.605994762
463,12.8356234,1006.8092,0.565562275
464,16.4567903,963.5778804,0.532648106
465,14.91296602,1152.88127,0.686479409
466,12.3978176,1079.486906,0.593220329
467,16.4567903,963.5778804,0.532648106
468,15.00691361,1152.573178,0.496701457
469,18.26242121,1335.064954,0.608999765
470,18.66086517,1335.064954,0.616076457
471,23.4037902,1234.586957,0.696108835
472,20.73455435,778.9049255,0.576538375
473,10.64733233,911.171934,0.541504853
474,24.03513717,997.7350379,0.564752099
475,23.23453259,1133.12023,0.680046754
476,23.48347807,963.2529752,0.527693721
477,24.03513717,997.7350379,0.564752099
478,19.66802423,1088.787235,0.496466947
479,21.06316374,1158.403391,0.61759238
480,21.11934708,1053.463884,0.613458689
481,11.78706047,371.4200205,0.874917478
482,11.52222135,547.9690925,0.829016531
483,9.837577608,541.2233129,0.827574043
484,11.42198647,335.0872053,0.825641386
485,12.64977236,362.8647785,0.877463183
486,11.80436056,615.2750157,0.81778445
487,11.42198647,335.0872053,0.825641386
488,11.94412552,388.8549411,0.866547437
489,11.64481203,472.1746122,0.862711921
490,11.25921245,472.9206168,0.855030482
491,15.17731327,409.7196881,0.879354566
492,14.30035839,552.8362499,0.81662839
493,14.55888876,595.6264304,0.820195954
494,11.98541681,337.8440991,0.828376857
495,15.8095946,332.8962779,0.867029936
496,14.82017847,681.3279346,0.805322589
497,11.98541681,337.8440991,0.828376857
498,13.83721994,359.0511244,0.858923531
499,12.58944956,393.9152055,0.858452971
500,13.7076958,403.6893696,0.843560451
501,17.24723786,416.6446975,0.876725082
502,15.97373971,341.2149568,0.819106309
503,16.40475011,412.707382,0.822575183
504,10.79561726,355.1947893,0.830191695
505,17.38725397,337.4555177,0.868777635
506,16.72520633,418.4549447,0.80769338
507,10.79561726,355.1947893,0.830191695
508,12.5434757,368.1367362,0.848181565
509,11.46472395,409.489842,0.847338363
510,12.6858951,411.5774336,0.8448284
511,11.26448687,372.7349265,0.888649306
512,13.15520282,358.0213163,0.826683495
513,13.06394452,369.9627568,0.826060427
514,17.59600775,348.3426986,0.809737619
515,11.59492846,361.6470137,0.880341572
516,13.52360294,398.7600865,0.814770884
517,17.59600775,348.3426986,0.809737619
518,14.1436014,388.2157148,0.838442853
519,14.56654843,471.3984194,0.831448699
520,14.86394055,472.1431976,0.831062335
521,15.37452364,276.2930698,0.790800181
522,15.12485318,234.8095763,0.64356385
523,15.16640519,253.9009515,0.607505943
524,14.94782507,267.5348694,0.691415476
525,15.01989615,267.9323294,0.768351905
526,15.12485318,275.5241482,0.632918558
527,14.94782507,267.5348694,0.691415476
528,15.5154488,265.5630971,0.761474976
529,15.17757582,301.8021922,0.763005115
530,15.34619029,302.7569851,0.762617731
531,15.65957446,277.1831758,0.788902625
532,14.87466709,221.049899,0.674936775
533,15.4475974,239.6370854,0.59538966
534,14.80566929,275.5088014,0.678490389
535,15.5529339,256.7756103,0.764866857
536,15.29591652,265.318155,0.664291488
537,14.80566929,275.5088014,0.678490389
538,15.27011227,265.625545,0.744381416
539,14.93758187,281.3101602,0.745911555
540,15.00100048,285.9715884,0.764350232
541,16.16777168,265.3710345,0.788775446
542,15.79181968,206.093566,0.747888422
543,15.75032348,218.7417807,0.701270678
544,15.67627898,235.5709564,0.766756738
545,15.97759184,251.0999872,0.7699735
546,15.69877223,239.2908215,0.734125435
547,15.67627898,235.5709564,0.766756738
548,15.91239919,250.3775138,0.755303144
549,15.5128461,269.0808641,0.757538798
550,15.90327527,273.1078079,0.767490907
551,17.9860927,304.4756474,0.831443682
552,18.43746271,262.7496814,0.702897307
553,18.47776642,264.9723347,0.651330515
554,18.07611312,284.5038233,0.766595814
555,18.30658625,296.8399833,0.804632949
556,18.54101911,304.93709,0.691814645
557,18.07611312,284.5038233,0.766595814
558,14.82217913,329.7247012,0.808874262
559,14.70664908,365.9522794,0.79587215
560,14.75387796,367.11002,0.794896042
561,13.30013246,327.5636179,0.844656398
562,13.44772288,309.4111578,0.789655589
563,13.26201351,304.285806,0.83031191
564,12.48044422,323.656703,0.81539225
565,13.48637562,319.3947591,0.8194745
566,13.26201351,358.8202074,0.782487351
567,12.48044422,323.656703,0.81539225
568,13.74766276,377.6946188,0.831930736
569,13.58418492,442.6331853,0.830863647
570,13.93288367,443.3325164,0.833879476
571,14.22477669,327.7734265,0.850516257
572,13.87255197,276.8466775,0.81719152
573,14.18400765,280.3819998,0.843116738
574,13.09404739,295.8732052,0.828197104
575,14.74026401,293.0327181,0.832136846
576,14.18400765,320.1404344,0.810023252
577,13.09404739,295.8732052,0.828197104
578,14.41052609,376.759246,0.832190865
579,14.23916593,395.0956887,0.831123756
580,14.61491134,371.5757595,0.846541838
581,12.56314842,345.8692125,0.877946895
582,12.77880008,295.1927842,0.839190328
583,12.60232834,297.4626058,0.867000485
584,11.93357215,317.4293603,0.833979972
585,12.83080754,313.8070105,0.866970649
586,12.60232834,333.6610408,0.832022075
587,11.93357215,317.4293603,0.833979972
588,13.56290202,373.3357213,0.839500443
589,13.35124684,419.5855624,0.837953583
590,13.80547604,394.6077582,0.853108711
591,16.38594121,348.3706362,0.88063251
592,16.1083675,319.5901126,0.796212891
593,16.36409373,298.9584264,0.840573878
594,15.00591521,336.2923998,0.8001502
595,16.63770026,357.747626,0.855713581
596,16.33897815,357.8629317,0.789044657
597,15.00591521,336.2923998,0.8001502
598,13.74648633,422.6460475,0.838438358
599,13.73224188,472.1670624,0.836891498
600,14.05915798,472.9130551,0.839907358
601,10.5734485,1329.07877,0.733620754
602,10.37624188,687.7707378,0.654800206
603,9.827308427,813.2562307,0.564950296
604,8.256011407,1309.572634,0.739830743
605,11.01602045,1078.012494,0.736172873
606,10.21033243,792.990651,0.642450401
607,8.256011407,1309.572634,0.739830743
608,8.805467532,1128.82604,0.822134312
609,8.914210876,1303.440909,0.715953422
610,7.931336557,1305.50026,0.711218018
611,13.54290127,1469.735312,0.728793285
612,13.00810668,902.686315,0.64438458
613,12.71603843,1000.944424,0.559597407
614,8.310578265,1488.768155,0.741499179
615,13.81401729,1295.551363,0.732451986
616,13.07390538,1217.883228,0.63264159
617,8.310578265,1488.768155,0.741499179
618,9.523074193,1330.415084,0.821170091
619,8.824068344,1423.457009,0.714989201
620,9.530099199,1454.937421,0.707999117
621,16.84254805,1395.860766,0.703945935
622,16.62973513,801.4378322,0.66846658
623,16.21826092,867.7408895,0.599999534
624,8.357729489,1289.448387,0.783178804
625,17.05960211,1218.744508,0.697149256
626,16.5334219,1082.000636,0.654821104
627,8.357729489,1289.448387,0.783178804
628,9.696484118,418.2401014,0.812052034
629,8.682624946,461.9684541,0.703408627
630,9.660315604,472.8848727,0.692745884
631,13.79953658,1468.443905,0.892685634
632,13.41282601,969.4478696,0.812882375
633,13.15602754,1048.423518,0.74000232
634,13.29519811,1551.116469,0.800845581
635,13.71623349,1383.032551,0.890498629
636,13.88918628,1104.107857,0.830235545
637,13.29519811,1551.116469,0.800845581
638,10.59219809,1291.206127,0.838232477
639,10.7106246,1402.098234,0.841102077
640,10.87059719,1404.313457,0.840739549
641,6.48245014,714.374734,0.854486052
642,6.691475737,742.7218881,0.830837219
643,6.672072956,720.9512021,0.804558391
644,13.54368333,848.6816047,0.815991594
645,6.422817442,677.992433,0.870608523
646,6.684228733,842.2838524,0.830023512
647,13.54368333,848.6816047,0.815991594
648,11.96506176,687.1730461,0.863314151
649,11.87297572,945.28626,0.861762395
650,13.96101684,899.2432682,0.868502959
651,7.292627806,714.374734,0.849311775
652,7.271513768,738.5269167,0.814189746
653,9.348934145,721.7885151,0.808877582
654,13.59205535,855.664041,0.802534197
655,6.908419287,672.4358307,0.852853705
656,7.408050553,835.3806757,0.813185092
657,13.59205535,855.664041,0.802534197
658,11.98248597,624.3084969,0.835381076
659,12.37996999,772.8386885,0.833829375
660,13.84797951,776.2534045,0.840569944
661,14.4754117,816.9348516,0.854966834
662,12.05415713,818.8972327,0.823660512
663,12.71467267,816.3134811,0.820016147
664,12.0133813,1013.646836,0.821865412
665,13.24451422,811.7981329,0.857010056
666,12.37507559,927.8822602,0.822655863
667,12.0133813,1013.646836,0.821865412
668,9.610747404,753.1330504,0.847327673
669,9.190093017,948.3500324,0.844005088
670,10.84608002,952.540229,0.839472467
671,11.90094433,782.2460706,0.86900301
672,5.123063,811.418309,0.864858819
673,9.311467686,793.9897962,0.834898464
674,18.57115677,1018.909585,0.836585993
675,11.22123129,741.1339862,0.899390389
676,5.265506601,919.4080907,0.862126027
677,18.57115677,1018.909585,0.836585993
678,12.18784418,815.9055138,0.874312034
679,12.509359,984.5869563,0.876045313
680,12.76474986,938.1093035,0.87565895
681,11.2101052,285.1587268,0.784839721
682,10.27505623,240.7613207,0.710394111
683,11.62914191,273.5891632,0.595850951
684,12.53022499,295.9937905,0.686223846
685,10.62933667,252.8467336,0.792240188
686,10.1135952,278.887502,0.69427696
687,12.53022499,295.9937905,0.686223846
688,11.5700622,253.412014,0.80702685
689,11.32551768,282.8765182,0.796071084
690,10.83374577,283.3234443,0.79568372
691,11.6152349,271.6765247,0.788508581
692,11.82637231,245.2828439,0.679489835
693,12.21072767,255.3262485,0.632750965
694,12.58068372,279.9937029,0.692685224
695,11.56708549,256.3677004,0.779633004
696,12.79226334,270.1899708,0.663898115
697,12.58068372,279.9937029,0.692685224
698,11.4572118,267.7288566,0.795219204
699,11.23539184,293.5443386,0.784263439
700,11.40766722,282.7378862,0.783876075
701,14.08427171,314.0455155,0.80182239
