,pieceVSA_EState3,pieceSlogP_VSA5,pieceMolLogP,pieceVSA_EState10,pieceMaxEStateIndex,pieceFpDensityMorgan1,pieceqed,pieceVSA_EState9,pieceEState_VSA5,pieceMinEStateIndex,pieceVSA_EState1,pieceHallKierAlpha,extender1_ratio,Hs_wt,polyol_ratio,extender2_ratio,mac_rate,preqed,ex1VSA_EState10,ex1EState_VSA8
156,-0.3679044011676567,-0.10672352795156602,-0.4844086379038793,-0.2775500352428201,1.7272859467205743,1.0980823471504646,-0.0963190818128327,-0.7014490712495807,0.5291607345340636,-0.925804927128105,-0.7071277228121543,0.7703406973346784,0.0732609551421529,0.7262944044770274,-0.12765033493874134,-0.4172595193594911,0.8336583090341414,0.7451222336656728,-0.15366482358604158,-0.5402184245970741
157,-0.40990955444646937,-0.0653474140368928,-1.3278059280340588,-0.2775500352428201,-1.1798484541872596,-0.6093011342411906,-1.3026715077584035,-0.821484606906609,-0.48786968787362117,-0.5041996889982233,-0.462411194767741,-0.711284394458687,0.5258934038081365,-0.4703961709784507,-0.30518613091718144,-0.6300141129975251,-0.23754474185674151,-1.7443345988249181,-0.15366482358604158,-0.5402184245970741
158,-0.3595795109054263,1.2601526169461466,0.07574441650794307,-0.2775500352428201,0.7401951657951494,0.09035469814613083,0.8370830777131057,0.4720547270590638,-0.48786968787362117,0.5661228057436863,0.7790998111386466,0.7151945723766249,-1.325784795279978,-0.5727868084505772,-0.07158639936660227,1.1429408339860918,0.8336583090341414,0.735243050495901,-1.3977907831809233,-0.1402152491146262
159,-0.3679044011676567,-0.10672352795156602,-0.4844086379038793,-0.2775500352428201,1.7272859467205743,1.0980823471504646,-0.0963190818128327,-0.7014490712495807,0.5291607345340636,-0.925804927128105,-0.7071277228121543,0.7703406973346784,-0.13248106697874865,0.6942973302669879,-0.12765033493874134,-0.195640150986539,0.8336583090341414,0.7451222336656728,-0.15366482358604158,-0.5402184245970741
160,-0.31718040152885935,-0.7876783460154074,-1.4601330537417994,-0.2775500352428201,1.0091649155382525,2.1808595768650663,2.217284745660796,-0.6511584819202046,-0.6543845324320617,0.46210395494755496,-0.32342403505129097,0.7137305159618093,-0.7085587289172731,0.4127230772186402,-0.07158639936660227,0.4780827288672353,-0.23754474185674151,1.7149340214855888,-1.3977907831809233,-0.1402152491146262
161,-0.320146574630009,0.8882561372653446,0.7678777076510077,-0.2775500352428201,0.5348526521948794,-0.08260214058671046,0.06094531972161066,-0.7686290375059107,-0.021478036247930744,-2.074857958006941,0.7879877721873262,0.362844995211009,-0.9143007510381747,0.6623002560569483,0.7039647093813209,1.4354784002383882,-0.23754474185674151,-0.26878886480438774,-0.3396924285185532,0.2864985330591737
162,-0.36147084507819494,-0.7848182959098378,-1.5445617495746722,-0.2775500352428201,1.0075743307001197,1.8274093309674035,1.8079744965697813,-0.7485139194666895,-0.48786968787362117,0.46202207072285634,-0.2687539224488925,0.7517959827470143,0.3201513816872348,0.15674648353832377,-0.07158639936660227,-0.6300141129975251,-0.23754474185674151,1.7149340214855888,-1.3977907831809233,-0.1402152491146262
163,-0.37276249219454427,-0.32219899459278356,-0.7255985027396676,-0.2775500352428201,-0.17801293249971553,0.24107050669912117,1.529233097062749,-0.7340894848963121,-0.48786968787362117,0.8179902925791271,-0.7295874732861645,0.7986457880211127,-0.09133266255456829,-0.14402601403604764,0.39561306373455607,-0.6300141129975251,0.8336583090341414,0.7451226852957976,-0.15366482358604158,-0.5402184245970741
164,-0.3114041844455284,0.0646271787402187,-0.24989536560398581,-0.2775500352428201,-0.7825622561082154,-0.34480862313142413,0.6226858222494646,-0.7015793543968457,0.41440251496933345,0.615514045417976,-0.6580238007796806,0.727395042500088,0.3201513816872348,0.9566733387893118,-0.07158639936660227,-0.6300141129975251,-0.44107332152600925,0.7451222336656728,-0.39195960218502823,-0.11350464234301642
165,-0.34884072539070365,-0.7874607216034998,-1.575189189466713,-0.2775500352428201,1.0084669130190647,1.695838185298196,3.010390256725883,-0.7488257478369483,-0.48786968787362117,0.4616949660733506,-0.2880903149842111,0.7244669296704569,0.3201513816872348,0.3615277584825769,-0.07158639936660227,-0.6300141129975251,-0.23754474185674151,1.7149340214855888,-1.3977907831809233,-0.1402152491146262
166,-0.4049288740021354,0.4701235439579543,-0.44507550901576926,-0.2775500352428201,-1.1461062701674254,-0.8453325379990027,-0.9565973876585572,-0.8117881154330148,-0.48786968787362117,-0.3833521936981423,-0.35808447510056907,-0.711284394458687,1.3900098967159231,0.4831166404807272,-1.2863050034296142,-0.6300141129975251,-0.23754474185674151,-1.3698775617695969,-0.15366482358604158,-0.5402184245970741
167,-0.3734665632592366,-0.29742486298184934,-0.6891384307863186,-0.2775500352428201,-0.08748540239632539,0.725149343769996,0.6227097419321264,-0.7342378516080528,-0.48786968787362117,0.6524588851893617,-0.7305357818068051,0.76643654689517,0.7316354259290379,0.6303031818469088,-0.5387858624677606,-0.6300141129975251,-0.23754474185674151,0.7451226852957976,-0.28941099565087364,0.41614496890791686
168,-0.3724536998131444,1.2842138810596775,0.07681691560233977,-0.2775500352428201,-0.13321930075526806,-0.7643055455138533,1.529233097062749,-0.7325943833547796,-0.48786968787362117,0.8211793602949539,0.7983672011466411,0.7254429672803339,-0.7085587289172731,-0.7199733498167591,-0.07158639936660227,0.4780827288672353,-0.37144512321810186,0.735243050495901,-0.15366482358604158,-0.5402184245970741
169,-0.3679044011676567,-0.10672352795156602,-0.4844086379038793,-0.2775500352428201,1.7272859467205743,1.0980823471504646,-0.0963190818128327,-0.7014490712495807,0.5291607345340636,-0.925804927128105,-0.7071277228121543,0.7703406973346784,-0.3299934082148141,0.6623002560569483,-0.12765033493874134,0.01711444265149493,0.8336583090341414,0.7451222336656728,-0.15366482358604158,-0.5402184245970741
170,-0.3114041844455284,0.0646271787402187,-0.24989536560398581,-0.2775500352428201,-0.7825622561082154,-0.34480862313142413,0.6226858222494646,-0.7015793543968457,0.41440251496933345,0.615514045417976,-0.6580238007796806,0.727395042500088,-0.041954577245552085,0.5791078631108455,0.339549128162417,-0.6300141129975251,-0.44107332152600925,0.7451222336656728,-0.39195960218502823,-0.11350464234301642
171,-0.36147084507819494,-0.7848182959098378,-1.5445617495746722,-0.2775500352428201,1.0075743307001197,1.8274093309674035,1.8079744965697813,-0.7485139194666895,-0.48786968787362117,0.46202207072285634,-0.2687539224488925,0.7517959827470143,-0.19008883317260114,0.21434121711639498,-0.07158639936660227,-0.07153330469768586,-0.23754474185674151,1.7149340214855888,-1.3977907831809233,-0.1402152491146262
172,-0.3470354919773735,1.2789290286716009,0.02560141090279329,-0.2775500352428201,0.740323146860622,-0.07181679695814566,1.8729490527454726,-0.7327421298166873,-0.48786968787362117,0.5660570948465539,0.7598013161073603,0.670784861127219,-0.7085587289172731,-0.5663873936085694,-0.07158639936660227,0.4780827288672353,-0.37144512321810186,0.735243050495901,-1.3977907831809233,-0.1402152491146262
173,-0.283584705105079,1.3270515568986634,-0.004216349307633457,-0.2775500352428201,0.05988527233341311,-0.6679599625439042,1.5292014677303039,-0.5383124519957815,-0.8208993770373434,0.9790655429907139,0.6878670266151136,0.7254429672803339,0.3201513816872348,-0.6687780310806958,-0.07158639936660227,-0.6300141129975251,-0.23754474185674151,0.735243050495901,-0.03531666095202087,4.9816646298769225
174,-0.39144078740182414,0.8985003106874161,0.8390258610448177,-0.2775500352428201,-1.1292637787798718,-1.0504574723516018,0.06096469268773313,-0.7683681721554186,-0.48786968787362117,0.6148159335492449,0.7862927769042514,0.42091923299869355,-0.16539979051809292,-0.8735593060249487,0.47970896709276467,-0.6300141129975251,-0.37144512321810186,-0.26878886480438774,-0.15366482358604158,-0.5402184245970741
175,-0.3176665654360372,-0.09102478957604405,-0.3939563170202856,-0.2775500352428201,-0.911886366190363,0.24772824503611934,1.8729490527454726,-0.701941674288251,0.1136451139436136,0.4293590091109845,-0.6598990039494409,0.689329575714883,0.5917308508868246,1.1422563692075414,-0.37993804501336687,-0.6300141129975251,-0.44107332152600925,0.7451222336656728,-0.37095972657577386,-0.11350464234301642
176,-0.4049288740021354,0.4701235439579543,-0.44507550901576926,-0.2775500352428201,-1.1461062701674254,-0.8453325379990027,-0.9565973876585572,-0.8117881154330148,-0.48786968787362117,-0.3833521936981423,-0.35808447510056907,-0.711284394458687,1.3900098967159231,0.4831166404807272,-1.2863050034296142,-0.6300141129975251,-0.23754474185674151,-1.3698775617695969,-0.15366482358604158,-0.5402184245970741
177,-0.4049288740021354,0.4701235439579543,-0.44507550901576926,-0.2775500352428201,-1.1461062701674254,-0.8453325379990027,-0.9565973876585572,-0.8117881154330148,-0.48786968787362117,-0.3833521936981423,-0.35808447510056907,-0.711284394458687,0.5258934038081365,-0.4703961709784507,-0.30518613091718144,-0.6300141129975251,-0.23754474185674151,-1.3698775617695969,-0.15366482358604158,-0.5402184245970741
178,-0.36783383424677146,-0.1445718852087367,-0.44210042591144944,-0.2775500352428201,-0.861610593432449,0.4055700336080729,0.8870795635093406,-0.7022040683196085,0.7151599159950531,1.0461391622895415,-0.7321068590767911,0.7283710801099651,-0.5028167067963716,1.1102592949975016,-0.5387858624677606,0.6997020972401873,-0.37144512321810186,0.7451222336656728,-0.2411438901917974,0.8342076287486523
179,-0.28419203496574785,-0.3279190941367549,-0.7550636605081004,-0.2775500352428201,0.630761917506952,0.9137040900339958,1.8729486573788174,-0.539723552989819,-0.8208993770373434,0.9384212774171146,-0.8392628985328063,0.7605803212359078,-0.3135340464451422,0.18874355774836332,1.1898521510065256,0.9035919161433031,-0.23754474185674151,0.7451226852957976,-0.0867683183327383,0.433528183827423
180,-0.3595795109054263,1.2601526169461466,0.07574441650794307,-0.2775500352428201,0.7401951657951494,0.09035469814613083,0.8370830777131057,0.4720547270590638,-0.48786968787362117,0.5661228057436863,0.7790998111386466,0.7151945723766249,-0.7085587289172731,-0.5791862232925851,-0.07158639936660227,0.4780827288672353,0.8336583090341414,0.735243050495901,-1.3977907831809233,-0.1402152491146262
181,-0.3145441999093208,-0.07580766987849137,-0.41363430839533133,-0.2775500352428201,0.5696255337563073,1.521938747098011,0.8370801124631891,0.5512399306050012,0.5564797209874348,0.015718281565338294,-0.727760102005197,0.7527720203568914,-0.7743961759959616,0.7198949896350195,-0.015522463794463206,0.4071645309878907,0.8336583090341414,0.7451222336656728,-0.303360734955137,0.7132123153132314
182,-0.3176665654360372,-0.09102478957604405,-0.3939563170202856,-0.2775500352428201,-0.911886366190363,0.24772824503611934,1.8729490527454726,-0.701941674288251,0.1136451139436136,0.4293590091109845,-0.6598990039494409,0.689329575714883,0.3201513816872348,0.8478832864751777,-0.07158639936660227,-0.6300141129975251,-0.44107332152600925,0.7451222336656728,-0.37095972657577386,-0.11350464234301642
183,-0.36147084507819494,-0.7848182959098378,-1.5445617495746722,-0.2775500352428201,1.0075743307001197,1.8274093309674035,1.8079744965697813,-0.7485139194666895,-0.48786968787362117,0.46202207072285634,-0.2687539224488925,0.7517959827470143,-0.7085587289172731,0.26553653585245823,-0.07158639936660227,0.4780827288672353,-0.23754474185674151,1.7149340214855888,-1.3977907831809233,-0.1402152491146262
184,-0.3107522972828648,-0.22912652116129764,-0.4529968208202742,-0.2775500352428201,-0.3389167885957864,-0.6082323901409314,-0.9566088532915685,1.5479507195438957,0.19029354880559285,0.5418059150792124,1.4343782383282893,0.4257994210480789,-0.19008883317260114,-0.8415622318149092,0.5170849241408574,-0.6300141129975251,-0.37144512321810186,0.43955380737771144,-0.08530813557689401,-0.5402184245970741
185,-0.39227162405874266,-0.6831384333541112,-0.24818948804897148,-0.2775500352428201,-1.0230863026963015,0.17597232092837037,-0.5065001259627311,-0.7700603985704121,-0.48786968787362117,0.45134981101137006,-0.7420430915060618,0.46191281261352984,0.3201513816872348,0.4063236623766323,-0.07158639936660227,-0.6300141129975251,-0.23754474185674151,-0.26161754295671047,-0.28941099565087364,0.41614496890791686
186,-0.39144078740182414,0.8985003106874161,0.8390258610448177,-0.2775500352428201,-1.1292637787798718,-1.0504574723516018,0.06096469268773313,-0.7683681721554186,-0.48786968787362117,0.6148159335492449,0.7862927769042514,0.42091923299869355,-0.041954577245552085,-0.8671598911829408,0.4329890207826488,-0.6300141129975251,-0.37144512321810186,-0.26878886480438774,-0.15366482358604158,-0.5402184245970741
187,-0.320146574630009,0.8882561372653446,0.7678777076510077,-0.2775500352428201,0.5348526521948794,-0.08260214058671046,0.06094531972161066,-0.7686290375059107,-0.021478036247930744,-2.074857958006941,0.7879877721873262,0.362844995211009,-0.9143007510381747,0.68789791542498,2.2644109161391897,2.9158957809697084,-0.23754474185674151,-0.26878886480438774,-0.3396924285185532,0.2864985330591737
188,-0.37575642157286093,0.23469080298947664,0.26339421239696825,-0.2775500352428201,-0.4457964681949384,-0.12455856503584357,0.6227097419321264,-0.7567534510738203,-0.48786968787362117,0.23583245871580066,-0.4438360309272135,0.3023306633986318,-1.1611911775832566,-0.6879762756067195,2.8250502718605803,-0.6300141129975251,-0.23754474185674151,-0.11029017568851666,-0.18572196169482688,-0.5402184245970741
189,-0.40498019298555427,1.8088009397790314,-0.15015866329058786,-0.2775500352428201,-1.1243729429411793,-1.2011320871492448,-0.9565973876585572,-0.8122506353838306,-0.48786968787362117,-0.38864035626493937,0.543347229643005,-1.357909311002234,1.0937413848618245,-0.4703961709784507,-0.9499213899967801,-0.6300141129975251,-0.23754474185674151,-1.3698776746771282,-0.15366482358604158,-0.5402184245970741
190,-0.3918357940248914,-0.1434511678154053,-0.4072074759225155,-0.2775500352428201,-0.3388858883758718,-0.7688819198934269,0.06096469268773313,-0.7782616113992026,-0.48786968787362117,0.5437331030371396,1.542279407647419,0.39163810470238203,0.4024481905355955,-0.48959441550447447,-0.18371427051088038,-0.6300141129975251,-0.37144512321810186,0.43955380737771144,-0.1449304447559048,-0.5402184245970741
191,-0.3688362591488827,1.489818751747029,0.2919411346393767,-0.2775500352428201,2.77534590775821,-0.2875786694888214,-1.297065801632463,1.091680239038666,0.5809173595511945,-3.630183392433036,0.8215558629439842,0.6776171243963584,-0.09133266255456829,0.47031781079671137,-0.9125454329486874,0.6110543498910067,-0.37144512321810186,0.735243050495901,-0.2735208521523463,1.4072747926532092
192,-0.28419203496574785,-0.3279190941367549,-0.7550636605081004,-0.2775500352428201,0.630761917506952,0.9137040900339958,1.8729486573788174,-0.539723552989819,-0.8208993770373434,0.9384212774171146,-0.8392628985328063,0.7605803212359078,-0.6262619200689125,-0.016037717195889447,1.1898521510065256,0.5667304762164163,-0.23754474185674151,0.7451226852957976,-0.0867683183327383,0.433528183827423
193,-0.3918357940248914,-0.1434511678154053,-0.4072074759225155,-0.2775500352428201,-0.3388858883758718,-0.7688819198934269,0.06096469268773313,-0.7782616113992026,-0.48786968787362117,0.5437331030371396,1.542279407647419,0.39163810470238203,0.4024481905355955,-0.48959441550447447,-0.18371427051088038,-0.6300141129975251,-0.37144512321810186,0.43955380737771144,-0.1449304447559048,-0.5402184245970741
194,-0.3145441999093208,-0.07580766987849137,-0.41363430839533133,-0.2775500352428201,0.5696255337563073,1.521938747098011,0.8370801124631891,0.5512399306050012,0.5564797209874348,0.015718281565338294,-0.727760102005197,0.7527720203568914,-0.9636788363471911,0.758291478687067,-0.015522463794463206,0.6199191246259245,0.8336583090341414,0.7451222336656728,-0.303360734955137,0.7132123153132314
