pieceVSA_EState6,pieceBCUT2D_MRHI,ex1EState_VSA8,pieceEState_VSA6,piecePEOE_VSA10,piecefr_C_O_noCOO,pieceSlogP_VSA5,pieceBertzCT,pieceEState_VSA1,ex1qed,preChi1n,pieceSMR_VSA5,ex2MolLogP,ex1BCUT2D_LOGPHI,pieceVSA_EState4,preChi4v,piecePEOE_VSA7,ex2Chi4n,pieceFpDensityMorgan2,ex1SPS.1,preMinEStateIndex,pieceEState_VSA2,pieceBCUT2D_CHGLO,pieceHallKierAlpha,pieceBCUT2D_LOGPHI,pieceMaxEStateIndex,pieceBCUT2D_MWHI,ex1PEOE_VSA8,ex2MinAbsEStateIndex,preChi4n,pieceChi4n,pieceSlogP_VSA3,preSMR_VSA6,ex1EState_VSA4,R,pieceVSA_EState3,ex2BCUT2D_LOGPHI,pieceVSA_EState9,pieceVSA_EState2,pieceMinAbsEStateIndex,pieceChi4v,pieceNumHeteroatoms,pieceChi3v,preKappa3,polyol_ratio,preMaxPartialCharge,pieceKappa3,Diisocyanate_ratio,pieceMinEStateIndex,piecePEOE_VSA14,pieceEState_VSA3,pieceVSA_EState5,piecePEOE_VSA8,pieceBCUT2D_CHGHI,Hs_wt,extender2_ratio,prePEOE_VSA8,extender1_ratio,self_time,self_tem
-6.557264957,8.763481266,9.473725908,13.97140918,12.08368166,58,1358.858251,15569.35273,189.1720936,0.357058394,37.30628839,1421.363839,-0.80468,2.21934945,-5.166920362,13.3622419,1018.161898,1.039015105,0.197938144,777,-0.806735741,914.36623,-2.464983624,-33.36,2.656995136,13.76626616,33.11466022,11.50570721,0.06000189,13.3622419,62.41566277,439.8976681,80.16416361,0,1,56.91297417,1.991367908,7.597115699,749.5578897,0.012017677,64.71295743,132,86.88411839,49.32149927,0.25,0.414410691,242.4565733,0.5,-1.123907693,347.954161,898.3120684,-16.61290631,393.7572231,2.65416745,0.398802896,0.125,76.53976745,0.125,8,60
10.69971853,8.76377598,0,55.45467375,26.42752786,58,1379.574228,16366.98664,183.3059031,0.495409576,37.30628839,1419.071124,-0.80468,2.402742668,-4.599679836,13.3622419,1042.427367,1.039015105,0.191919192,777,-0.806735741,940.9285955,-2.463979782,-34.92,2.669433893,13.61609042,33.11470301,9.790966951,0.06000189,13.3622419,63.37428108,444.5191826,80.16416361,0,1,48.59665168,1.991367908,5.04071216,750.2334735,0.021982845,65.71507682,132,88.26218096,49.32149927,0.25,0.414410691,240.0649257,0.5,-0.913699423,348.1405377,888.7166357,-16.52511064,384.9948109,2.658256451,0.420760969,0.125,76.53976745,0.125,8,60
11.27902454,8.763779676,0,55.45467375,0,58,1405.257515,16454.21771,177.8909127,0.26439453,37.30628839,1444.75441,-0.80468,2.403378968,-4.218226068,13.3622419,1068.110653,1.039015105,0.188376754,777,-0.806735741,922.1271702,-2.463980961,-34.92,2.672097736,13.583013,33.11470349,23.00473088,0.06000189,13.3622419,63.90453784,444.5191826,80.16416361,9.790966951,1,48.76351333,1.991367908,5.181079244,750.1071388,0.021850723,66.24533358,132,89.17286457,49.32149927,0.25,0.414410691,243.3240927,0.5,-0.912998946,348.1405377,938.616338,-16.21919411,384.9948109,2.660330443,0.430023078,0.125,76.53976745,0.125,8,60
11.64908331,8.763783388,0,31.18920547,0,58,1430.940801,16541.48607,172.4759222,0.155490595,37.30628839,1470.437697,-0.80468,2.403708222,-3.979966049,13.3622419,1093.79394,1.039015105,0.186878728,777,-0.806735741,927.5421607,-2.463981108,-34.92,2.674855083,13.58322416,33.11470398,23.00473088,0.06000189,13.3622419,64.61164462,444.5191826,80.16416361,61.15753993,1,48.86064052,1.991367908,5.271192707,750.0018579,0.021726189,66.95244036,132,90.17286457,49.32149927,0.25,0.414410691,246.5914897,0.5,-0.912365644,348.1405377,932.1955163,-16.03868337,384.9948109,2.662500198,0.438993644,0.125,76.53976745,0.125,8,60
12.45840755,8.763706683,0,28.63546794,0,96,2387.773974,24527.31672,125.9304691,0.64279436,61.71010291,2445.899668,-0.2488,2.37019386,-3.258492284,19.81303672,1843.109336,0.223606798,0.09261577,777,-0.812054536,1658.958313,-2.464318012,-53.94,2.881840871,13.5744164,33.11474223,21.1657395,0.195,19.81303672,94.23727997,800.4069147,133.0192193,11.37477255,1,55.21832355,1.802227409,5.959218595,1196.264645,0.022529302,96.16813475,205,137.6791146,93.47855237,0.25,0.414410691,463.6335492,0.5,-0.91445879,574.8498875,1687.82889,-27.71933725,642.5719192,2.875661058,0.234837833,0.125,127.9063404,0.125,8,60
-1.808169154,8.763470937,0,0,13.21376393,96,2387.773974,23651.85681,144.2101893,0.44273582,61.71010291,2436.108701,-0.2488,2.183066881,-4.581973829,19.81303672,1794.578399,0.223606798,0.074589128,777,-0.812054536,1660.623489,-2.463135902,-52.38,2.870771834,13.16593863,33.11469957,11.50570721,0.195,19.81303672,93.08757298,814.6175035,133.0192193,11.50570721,1,46.20230935,1.802227409,5.594863843,1192.901548,0.022595194,94.74137975,205,135.9382795,93.47855237,0.25,0.414410691,471.9792706,0.5,-0.914477498,575.0362642,1694.256712,-26.77945493,625.8642149,2.869383231,0.220809073,0.125,127.9063404,0.125,8,60
-2.592463369,8.763151034,0,7.047671983,0,96,2387.773974,23304.31936,125.9304691,0.320455409,61.71010291,2436.108701,-0.2488,2.142830747,-4.486161006,19.81303672,1794.578399,0.223606798,0.08365019,777,-0.812054536,1670.711889,-2.464491795,-52.38,2.868173353,13.27010313,33.11471139,11.75357678,0.195,19.81303672,92.99446315,800.4069147,133.0192193,0,1,54.92525762,1.802227409,5.623899508,1193.416033,0.022562769,94.39472304,205,135.3681501,93.47855237,0.25,0.414410691,470.1864531,0.5,-0.914461548,574.8498875,1676.454117,-27.2134071,621.4061797,2.867245355,0.216225388,0.125,127.9063404,0.125,8,60
-5.828720884,8.763803694,9.473725908,7.047671983,12.08368166,98,2387.773974,24104.66345,172.8449713,0.357058394,61.71010291,2448.192383,-0.2488,2.21934945,-5.01537345,19.81303672,1794.578399,0.223606798,0.091364205,777,-0.812054536,1660.661323,-2.464983624,-53.44,2.876324508,13.78846875,33.11470133,11.50570721,0.195,19.81303672,93.87296376,819.4697149,133.0192193,0,1,54.31985909,1.802227409,7.589169386,1221.483114,0.007836322,96.17025842,209,137.3601628,93.47855237,0.25,0.414410691,470.0547279,0.5,-1.128802339,586.7884981,1689.047891,-29.35122292,632.9118869,2.878873898,0.237751718,0.125,127.9063404,0.125,8,60
12.41701932,8.763702999,0,24.26546827,11.49902367,96,2387.773974,24517.09348,144.2101893,0.810579141,61.71010291,2445.899668,-0.2488,2.37515263,-4.66829919,19.81303672,1843.109336,0.223606798,0.085106383,777,-0.812054536,1647.409726,-2.463135902,-53.94,2.882782924,13.45815502,33.11474229,9.790966951,0.195,19.81303672,94.04532699,805.1437776,133.0192193,9.790966951,1,46.27028782,1.802227409,5.612623149,1195.729504,0.022671698,95.97618176,205,137.4419109,93.47855237,0.25,0.414410691,463.6335492,0.5,-0.914495738,575.0362642,1694.250028,-27.05636175,624.1494747,2.876422515,0.235125778,0.125,127.9063404,0.125,8,60
-1.755297525,8.763297549,0,21.58779595,0,96,2400.615618,23697.62423,144.2101893,0.457314917,61.71010291,2448.950344,-0.2488,2.214369426,-4.507572111,19.81303672,1807.420042,0.223606798,0.074401009,777,-0.812054536,1660.623489,-2.463135902,-52.38,2.87271546,13.16597949,33.11469965,24.71947114,0.195,19.81303672,93.3162381,814.6175035,133.0192193,24.34735046,1,46.26690883,1.802227409,5.91767128,1192.854882,0.022483023,95.43755844,205,136.5929801,93.47855237,0.25,0.414410691,473.7729186,0.5,-0.914456009,575.0362642,1682.751004,-26.26939428,625.8642149,2.870915443,0.225044095,0.125,127.9063404,0.125,8,60
-5.828720884,8.763803694,9.473725908,7.047671983,12.08368166,98,2387.773974,24104.66345,172.8449713,0.357058394,61.71010291,2448.192383,-0.2488,2.21934945,-5.01537345,19.81303672,1794.578399,0.223606798,0.091364205,777,-0.812054536,1660.661323,-2.464983624,-53.44,2.876324508,13.78846875,33.11470133,11.50570721,0.195,19.81303672,93.87296376,819.4697149,133.0192193,0,1,54.31985909,1.802227409,7.589169386,1221.483114,0.007836322,96.17025842,209,137.3601628,93.47855237,0.25,0.414410691,470.0547279,0.5,-1.128802339,586.7884981,1689.047891,-29.35122292,632.9118869,2.878873898,0.237751718,0.125,127.9063404,0.125,8,60
11.43219898,8.764115153,0,48.53093655,26.42752786,98,2408.489952,24948.59647,166.9787809,0.495409576,61.71010291,2445.899668,-0.2488,2.402742668,-4.454438456,19.81303672,1818.843867,0.223606798,0.08776267,777,-0.812054536,1687.223688,-2.463135902,-55,2.889985693,13.63789485,33.11474427,9.790966951,0.195,19.81303672,94.83158207,824.0912294,133.0192193,0,1,46.00016094,1.802227409,5.036151141,1222.134968,0.023386629,97.17237781,209,138.7382254,93.47855237,0.25,0.414410691,465.6591135,0.5,-0.914666694,586.9748747,1679.452458,-29.2499417,624.1494747,2.885915307,0.255640016,0.125,127.9063404,0.125,8,60
12.01056311,8.764119612,0,48.53093655,0,98,2434.173238,25008.65204,166.9787809,0.26439453,61.71010291,2471.582954,-0.2488,2.403378968,-4.075076849,19.81303672,1844.527154,0.223606798,0.086100861,777,-0.812054536,1663.007272,-2.463135902,-55,2.893744125,13.59389757,33.11474478,23.00473088,0.195,19.81303672,95.36183883,824.0912294,133.0192193,9.790966951,1,46.16476834,1.802227409,5.176171723,1221.999244,0.023158324,97.70263457,209,139.648909,93.47855237,0.25,0.414410691,469.1941282,0.5,-0.914622947,586.9748747,1729.352161,-28.93830152,624.1494747,2.888977147,0.263331671,0.125,127.9063404,0.125,8,60
12.37979825,8.76412409,0,24.26546827,0,98,2459.856525,25104.73311,156.1487999,0.155490595,61.71010291,2497.266241,-0.2488,2.403708222,-3.838680943,19.81303672,1870.21044,0.223606798,0.085679315,777,-0.812054536,1673.837253,-2.463135902,-55,2.897587005,13.56048866,33.11474528,23.00473088,0.195,19.81303672,96.06894561,824.0912294,133.0192193,61.15753993,1,46.25983555,1.802227409,5.265978209,1221.885162,0.022944297,98.40974135,209,140.648909,93.47855237,0.25,0.414410691,472.7326889,0.5,-0.914580683,586.9748747,1729.352161,-28.75242023,624.1494747,2.89208664,0.270865992,0.125,127.9063404,0.125,8,60
11.82214051,8.763707505,0,35.68313992,0,96,2387.773974,24536.78314,107.6507489,0.64279436,61.71010291,2445.899668,-0.316,2.37019386,-3.057833514,19.81303672,1843.109336,0.288675135,0.093867334,777,-0.812054536,1657.293136,-2.464596685,-53.94,2.880633605,13.57443446,33.11474218,21.1657395,0.775,19.81303672,94.4454198,786.1963258,133.0192193,11.37477255,1,64.15632866,1.767324744,6.209374247,1196.717608,0.022492286,96.37627457,205,137.9301906,93.47855237,0.25,0.414410691,463.6335492,0.5,-0.914316634,574.6635108,1694.621516,-27.66643795,662.709104,2.875053453,0.234549672,0.125,127.9063404,0.125,8,60
-2.444636824,8.763471716,0,7.047671983,13.21376393,96,2387.773974,23662.08005,125.9304691,0.44273582,61.71010291,2436.108701,-0.316,2.183066881,-4.381349262,19.81303672,1794.578399,0.288675135,0.088495575,777,-0.812054536,1658.958313,-2.464596685,-52.38,2.869548669,13.29272725,33.11469952,11.50570721,0.775,19.81303672,93.29571281,800.4069147,133.0192193,11.50570721,1,55.14016949,1.767324744,5.845019992,1193.35448,0.022558179,94.94951957,205,136.1893555,93.47855237,0.25,0.414410691,471.9792706,0.5,-0.914335341,574.8498875,1701.049338,-26.72651663,646.0013997,2.868770462,0.220510246,0.125,127.9063404,0.125,8,60
-3.228859908,8.763151815,0,14.09534397,0,96,2387.773974,23313.78578,107.6507489,0.320455409,61.71010291,2436.108701,-0.316,2.142830747,-4.28553595,19.81303672,1794.578399,0.288675135,0.08365019,777,-0.812054536,1669.046713,-2.464596685,-52.38,2.8669478,13.29270414,33.11471134,11.75357678,0.775,19.81303672,93.20260298,786.1963258,133.0192193,0,1,63.86317551,1.767324744,5.874055908,1193.868968,0.022525753,94.60286286,205,135.6192261,93.47855237,0.25,0.414410691,470.1864531,0.5,-0.914319392,574.6635108,1683.246743,-27.16046683,641.5433645,2.866629978,0.215923035,0.125,127.9063404,0.125,8,60
-6.465319805,8.763804495,9.473725908,14.09534397,12.08368166,98,2387.773974,24114.22371,154.5652511,0.357058394,61.71010291,2448.192383,-0.316,2.21934945,-4.814748882,19.81303672,1794.578399,0.288675135,0.095118899,777,-0.812054536,1658.996146,-2.464983624,-53.44,2.875103683,13.78848681,33.11470127,11.50570721,0.775,19.81303672,94.08110358,805.2591261,133.0192193,0,1,63.2576698,1.767324744,7.839360509,1221.936082,0.007854203,96.37839824,209,137.6112388,93.47855237,0.25,0.414410691,470.0547279,0.5,-1.128784368,586.6021214,1695.840517,-29.29824929,653.0490717,2.878273553,0.237465748,0.125,127.9063404,0.125,8,60
11.78066213,8.763703819,0,31.31314026,11.49902367,96,2387.773974,24527.31672,125.9304691,0.810579141,61.71010291,2445.899668,-0.316,2.37515263,-4.467675577,19.81303672,1843.109336,0.288675135,0.098873592,777,-0.812054536,1645.744549,-2.464596685,-53.94,2.881577798,13.45817308,33.11474223,9.790966951,0.775,19.81303672,94.25346681,790.9331888,133.0192193,9.790966951,1,55.20820285,1.767324744,5.8627788,1196.182467,0.022634682,96.18432159,205,137.6929869,93.47855237,0.25,0.414410691,463.6335492,0.5,-0.914353582,574.8498875,1701.042654,-27.0034273,644.2866595,2.875816517,0.234837833,0.125,127.9063404,0.125,8,60
-2.391744951,8.763298328,0,28.63546794,0,96,2400.615618,23707.84747,125.9304691,0.457314917,61.71010291,2448.950344,-0.316,2.214369426,-4.306948024,19.81303672,1807.420042,0.288675135,0.088272383,777,-0.812054536,1658.958313,-2.464596685,-52.38,2.871493566,13.29276811,33.1146996,24.71947114,0.775,19.81303672,93.52437792,800.4069147,133.0192193,24.34735046,1,55.20480244,1.767324744,6.167827179,1193.307812,0.022446007,95.64569826,205,136.8440561,93.47855237,0.25,0.414410691,473.7729186,0.5,-0.914313853,574.8498875,1689.54363,-26.21645793,646.0013997,2.87030393,0.224748508,0.125,127.9063404,0.125,8,60
-6.465319805,8.763804495,9.473725908,14.09534397,12.08368166,98,2387.773974,24114.22371,154.5652511,0.357058394,61.71010291,2448.192383,-0.316,2.21934945,-4.814748882,19.81303672,1794.578399,0.288675135,0.095118899,777,-0.812054536,1658.996146,-2.464983624,-53.44,2.875103683,13.78848681,33.11470127,11.50570721,0.775,19.81303672,94.08110358,805.2591261,133.0192193,0,1,63.2576698,1.767324744,7.839360509,1221.936082,0.007854203,96.37839824,209,137.6112388,93.47855237,0.25,0.414410691,470.0547279,0.5,-1.128784368,586.6021214,1695.840517,-29.29824929,653.0490717,2.878273553,0.237465748,0.125,127.9063404,0.125,8,60
10.79563092,8.764115996,0,55.57860853,26.42752786,98,2408.489952,24958.91205,148.6990606,0.495409576,61.71010291,2445.899668,-0.316,2.402742668,-4.253780971,19.81303672,1818.843867,0.288675135,0.101359703,777,-0.812054536,1685.558511,-2.464596685,-55,2.888783903,13.63791246,33.11474422,9.790966951,0.775,19.81303672,95.0397219,809.8806406,133.0192193,0,1,54.93797925,1.767324744,5.286306303,1222.587961,0.023349613,97.38051764,209,138.9893014,93.47855237,0.25,0.414410691,465.6591135,0.5,-0.914524538,586.7884981,1686.245084,-29.19701102,644.2866595,2.88531912,0.255367312,0.125,127.9063404,0.125,8,60
11.37403516,8.764120457,0,55.57860853,0,98,2434.173238,25018.96761,148.6990606,0.26439453,61.71010291,2471.582954,-0.316,2.403378968,-3.874420609,19.81303672,1844.527154,0.288675135,0.099630996,777,-0.812054536,1661.342096,-2.464596685,-55,2.892544238,13.59391501,33.11474472,23.00473088,0.775,19.81303672,95.56997865,809.8806406,133.0192193,9.790966951,1,55.10265246,1.767324744,5.426326405,1222.452233,0.023121309,97.91077439,209,139.899985,93.47855237,0.25,0.414410691,469.1941282,0.5,-0.91448079,586.7884981,1736.144787,-28.88537453,644.2866595,2.888383269,0.263064575,0.125,127.9063404,0.125,8,60
11.74330949,8.764124937,0,31.31314026,0,98,2459.856525,25115.04869,137.8690797,0.155490595,61.71010291,2497.266241,-0.316,2.403708222,-3.638025919,19.81303672,1870.21044,0.288675135,0.099143207,777,-0.812054536,1672.172077,-2.464596685,-55,2.896389226,13.56050593,33.11474523,23.00473088,0.775,19.81303672,96.27708543,809.8806406,133.0192193,61.15753993,1,55.19778426,1.767324744,5.516132418,1222.338145,0.022907281,98.61788118,209,140.899985,93.47855237,0.25,0.414410691,472.7326889,0.5,-0.914438527,586.7884981,1736.144787,-28.69949682,644.2866595,2.891495181,0.270604333,0.125,127.9063404,0.125,8,60
27.17884128,8.763723077,0,35.68313992,0,96,2386.059234,24976.58756,107.6507489,0.64279436,61.71010291,2445.899668,2.6362,2.37019386,0.339507894,19.81303672,1878.501707,1.65728322,0.092707046,777,-0.812054536,1657.293136,-2.464321688,-55.5,2.892027714,13.58399166,33.11474344,21.1657395,0.815958023,19.81303672,95.8220429,799.037969,133.0192193,11.37477255,1,64.33451681,2.109394655,6.209559972,1197.633986,0.022504416,97.75289767,205,139.881482,93.47855237,0.25,0.414410691,457.5161417,0.5,-0.914245959,574.6635108,1680.065133,-27.64023858,660.9943637,2.883444697,0.252311852,0.125,127.9063404,0.125,8,60
12.91182505,8.763486477,0,7.047671983,13.21376393,96,2386.059234,24573.25417,125.9304691,0.44273582,61.71010291,2436.108701,2.6362,2.183066881,-0.9840278,19.81303672,1829.97077,1.65728322,0.098626717,777,-0.812054536,1658.958313,-2.464321688,-53.94,2.881003595,13.58377149,33.11470077,11.50570721,0.815958023,19.81303672,94.67233591,813.2485579,133.0192193,11.50570721,1,55.31827666,2.109394655,5.845206253,1194.270999,0.022570309,96.32614267,205,138.1406469,93.47855237,0.25,0.414410691,465.4066064,0.5,-0.914264667,574.8498875,1686.492954,-26.70033626,644.2866595,2.877123282,0.238922131,0.125,127.9063404,0.125,8,60
12.12765023,8.763166619,0,14.09534397,0,96,2386.059234,24536.78314,107.6507489,0.320455409,61.71010291,2436.108701,2.6362,2.142830747,-0.888178202,19.81303672,1829.97077,1.65728322,0.095118899,777,-0.812054536,1669.046713,-2.464491795,-53.94,2.878404165,13.58374837,33.1147126,11.75357678,0.815958023,19.81303672,94.57922608,799.037969,133.0192193,0,1,64.0413724,2.109394655,5.874242229,1194.785521,0.022537883,95.97948597,205,137.5705175,93.47855237,0.25,0.414410691,463.6335492,0.5,-0.914248717,574.6635108,1668.69036,-27.13428881,639.8286242,2.874980618,0.234549672,0.125,127.9063404,0.125,8,60
8.890592378,8.763819674,9.473725908,14.09534397,12.08368166,98,2386.059234,24991.13579,154.5652511,0.357058394,61.71010291,2448.192383,2.6362,2.21934945,-1.417746353,19.81303672,1829.97077,1.65728322,0.105067985,777,-0.812054536,1658.996146,-2.464983624,-55,2.886580703,13.78873003,33.11470253,11.50570721,0.815958023,19.81303672,95.45772668,818.1007693,133.0192193,0,1,63.43587054,2.109394655,7.839571071,1222.852994,0.007843396,97.75502134,209,139.5625302,93.47855237,0.25,0.414410691,463.7148187,0.5,-1.128802862,586.6021214,1681.284134,-29.27204957,651.3343314,2.886620131,0.255094409,0.125,127.9063404,0.125,8,60
27.13723594,8.763719371,0,31.31314026,11.49902367,96,2386.059234,24967.12114,125.9304691,0.810579141,61.71010291,2445.899668,2.6362,2.37515263,-1.070395457,19.81303672,1878.501707,1.65728322,0.105067985,777,-0.812054536,1645.744549,-2.464321688,-55.5,2.892959242,13.58397391,33.1147435,9.790966951,0.815958023,19.81303672,95.63008992,803.774832,133.0192193,9.790966951,1,55.38630538,2.109394655,5.862964743,1197.098851,0.022646812,97.56094469,205,139.6442783,93.47855237,0.25,0.414410691,457.5161417,0.5,-0.914282907,574.8498875,1686.48627,-26.97722916,642.5719192,2.884198879,0.252586797,0.125,127.9063404,0.125,8,60
12.96479707,8.763313087,0,28.63546794,0,96,2398.900877,24619.19812,125.9304691,0.457314917,61.71010291,2448.950344,2.6362,2.214369426,-0.909594396,19.81303672,1842.812414,1.65728322,0.098381071,777,-0.812054536,1658.958313,-2.464321688,-53.94,2.882952062,13.58381235,33.11470085,24.71947114,0.815958023,19.81303672,94.90100102,813.2485579,133.0192193,24.34735046,1,55.38290698,2.109394655,6.168013163,1194.22429,0.022458137,97.02232137,205,138.7953474,93.47855237,0.25,0.414410691,467.1805472,0.5,-0.914243178,574.8498875,1674.987247,-26.19028045,644.2866595,2.878666387,0.242963058,0.125,127.9063404,0.125,8,60
8.890592378,8.763819674,9.473725908,14.09534397,12.08368166,98,2386.059234,24991.13579,154.5652511,0.357058394,61.71010291,2448.192383,2.6362,2.21934945,-1.417746353,19.81303672,1829.97077,1.65728322,0.105067985,777,-0.812054536,1658.996146,-2.464983624,-55,2.886580703,13.78873003,33.11470253,11.50570721,0.815958023,19.81303672,95.45772668,818.1007693,133.0192193,0,1,63.43587054,2.109394655,7.839571071,1222.852994,0.007843396,97.75502134,209,139.5625302,93.47855237,0.25,0.414410691,463.7148187,0.5,-1.128802862,586.6021214,1681.284134,-29.27204957,651.3343314,2.886620131,0.255094409,0.125,127.9063404,0.125,8,60
26.15170891,8.764131968,0,55.57860853,26.42752786,98,2406.775211,25847.39119,148.6990606,0.495409576,61.71010291,2445.899668,2.6362,2.402742668,-0.856817322,19.81303672,1854.236239,1.65728322,0.107448107,777,-0.812054536,1685.558511,-2.464321688,-56.56,2.900189413,13.63815026,33.11474548,9.790966951,0.815958023,19.81303672,96.416345,822.7222838,133.0192193,0,1,55.11608472,2.109394655,5.286492757,1223.504689,0.023361743,98.75714074,209,140.9405927,93.47855237,0.25,0.414410691,459.6660275,0.5,-0.914453863,586.7884981,1671.688701,-29.17078895,642.5719192,2.893727107,0.272187103,0.125,127.9063404,0.125,8,60
26.73027244,8.764136466,0,55.57860853,0,98,2432.458498,25939.78385,148.6990606,0.26439453,61.71010291,2471.582954,2.6362,2.403378968,-0.477391306,19.81303672,1879.919525,1.65728322,0.105710814,777,-0.812054536,1661.342096,-2.464321688,-56.56,2.903960291,13.59415068,33.11474599,23.00473088,0.815958023,19.81303672,96.94660176,822.7222838,133.0192193,9.790966951,1,55.28075287,2.109394655,5.426512321,1223.36888,0.023133439,99.2873975,209,141.8512763,93.47855237,0.25,0.414410691,463.1625824,0.5,-0.914410116,586.7884981,1721.588403,-28.85915843,642.5719192,2.896810339,0.279542279,0.125,127.9063404,0.125,8,60
27.09970262,8.764140984,0,31.31314026,0,98,2458.141784,26032.20122,137.8690797,0.155490595,61.71010291,2497.266241,2.6362,2.403708222,-0.240932502,19.81303672,1905.602812,1.65728322,0.105199516,777,-0.812054536,1672.172077,-2.464321688,-56.56,2.9078143,13.58432455,33.11474649,23.00473088,0.815958023,19.81303672,97.65370854,822.7222838,133.0192193,61.15753993,1,55.37587973,2.109394655,5.516317807,1223.254713,0.022919411,99.99450428,209,142.8512763,93.47855237,0.25,0.414410691,466.6628716,0.5,-0.914367852,586.7884981,1721.588403,-28.67328652,642.5719192,2.899940166,0.286750281,0.125,127.9063404,0.125,8,60
11.68666833,8.763715343,0,35.55920514,0,96,2386.189711,25388.86723,142.2575914,0.64279436,61.71010291,2446.402583,-0.80468,2.37019386,-3.470626889,19.81303672,1837.19143,1.039015105,0.116770186,777,-0.812054536,1672.543575,-2.464318012,-55.06,2.886643712,13.6044209,33.11474303,21.1657395,0.06000189,19.81303672,95.0339531,802.0908733,133.0192193,11.37477255,1,57.81823104,1.991367908,5.958904578,1217.827583,0.022632469,96.96480787,208,138.7345949,93.47855237,0.25,0.414410691,457.2536618,0.5,-0.91481482,574.7877619,1667.591662,-27.8860201,660.2501203,2.881379901,0.246237595,0.125,127.9063404,0.125,8,60
-2.579550062,8.763479146,0,6.9237372,13.21376393,96,2386.189711,24551.41525,160.5373116,0.44273582,61.71010291,2436.611617,-0.80468,2.183066881,-4.794044421,19.81303672,1788.660493,1.039015105,0.105395232,777,-0.812054536,1674.208752,-2.463981924,-53.5,2.875584112,13.60420072,33.11470036,11.50570721,0.06000189,19.81303672,93.88424611,816.3014622,133.0192193,11.50570721,1,48.80221594,1.991367908,5.59454888,1214.464318,0.022698362,95.53805287,208,136.9937598,93.47855237,0.25,0.414410691,465.2206674,0.5,-0.914833527,574.9741386,1674.019483,-26.94625048,643.542416,2.875083438,0.232627453,0.125,127.9063404,0.125,8,60
-3.363947898,8.763159267,0,13.97140918,0,96,2386.189711,24515.04809,142.2575914,0.320455409,61.71010291,2436.611617,-0.80468,2.142830747,-4.698205093,19.81303672,1788.660493,1.039015105,0.111949686,777,-0.812054536,1684.297152,-2.464491795,-53.5,2.872982331,13.60417761,33.11471219,11.75357678,0.06000189,19.81303672,93.79113628,802.0908733,133.0192193,0,1,57.52512869,1.991367908,5.623583995,1214.978805,0.022665936,95.19139617,208,136.4236305,93.47855237,0.25,0.414410691,463.444164,0.5,-0.914817578,574.7877619,1656.216889,-27.38019883,639.0843808,2.872946673,0.228182157,0.125,127.9063404,0.125,8,60
-6.600406575,8.763812135,9.473725908,13.97140918,12.08368166,98,2386.189711,24971.56572,189.1720936,0.357058394,61.71010291,2448.695298,-0.80468,2.21934945,-5.22768971,19.81303672,1788.660493,1.039015105,0.119254658,777,-0.812054536,1674.246585,-2.464983624,-54.56,2.88115441,13.78860778,33.11470212,11.50570721,0.06000189,19.81303672,94.66963688,821.1536736,133.0192193,0,1,56.91968972,1.991367908,7.588791057,1243.046289,0.007786746,96.96693154,212,138.4156431,93.47855237,0.25,0.414410691,463.4897449,0.5,-1.128857868,586.7263725,1668.810663,-29.51818041,650.590088,2.884558507,0.249065462,0.125,127.9063404,0.125,8,60
11.64537302,8.763711647,0,31.18920547,11.49902367,96,2386.189711,25379.33024,160.5373116,0.810579141,61.71010291,2446.402583,-0.80468,2.37515263,-4.880399403,19.81303672,1837.19143,1.039015105,0.114285714,777,-0.812054536,1660.994988,-2.463981155,-55.06,2.887581756,13.60440314,33.11474308,9.790966951,0.06000189,19.81303672,94.84200011,806.8277363,133.0192193,9.790966951,1,48.8702168,1.991367908,5.612309205,1217.292392,0.022774865,96.77285489,208,138.4973913,93.47855237,0.25,0.414410691,457.2536618,0.5,-0.914851768,574.9741386,1674.0128,-27.22314682,641.8276758,2.882134395,0.246517025,0.125,127.9063404,0.125,8,60
-2.526669362,8.763305756,0,28.51153315,0,96,2399.031354,24597.3259,160.5373116,0.457314917,61.71010291,2449.45326,-0.80468,2.214369426,-4.719616741,19.81303672,1801.502136,1.039015105,0.105131414,777,-0.812054536,1674.208752,-2.463983017,-53.5,2.87753216,13.60424158,33.11470044,24.71947114,0.06000189,19.81303672,94.11291122,816.3014622,133.0192193,24.34735046,1,48.86682895,1.991367908,5.91735679,1214.417701,0.02258619,96.23423157,208,137.6484604,93.47855237,0.25,0.414410691,466.998048,0.5,-0.914812039,574.9741386,1662.513776,-26.43617762,643.542416,2.876620369,0.236735319,0.125,127.9063404,0.125,8,60
-6.600406575,8.763812135,9.473725908,13.97140918,12.08368166,98,2386.189711,24971.56572,189.1720936,0.357058394,61.71010291,2448.695298,-0.80468,2.21934945,-5.22768971,19.81303672,1788.660493,1.039015105,0.119254658,777,-0.812054536,1674.246585,-2.464983624,-54.56,2.88115441,13.78860778,33.11470212,11.50570721,0.06000189,19.81303672,94.66963688,821.1536736,133.0192193,0,1,56.91968972,1.991367908,7.588791057,1243.046289,0.007786746,96.96693154,212,138.4156431,93.47855237,0.25,0.414410691,463.4897449,0.5,-1.128857868,586.7263725,1668.810663,-29.51818041,650.590088,2.884558507,0.249065462,0.125,127.9063404,0.125,8,60
