,preNumRotatableBonds,ex1SlogP_VSA5,pieceBCUT2D_MWLOW,pieceMinPartialCharge,ex1Chi2v,ex2PEOE_VSA7,pieceVSA_EState3,R,pieceSlogP_VSA5,ex1Chi4v,pieceMolLogP,pieceVSA_EState10,piecePEOE_VSA14,ex2HallKierAlpha,ex2EState_VSA7,ex1Kappa3,piecePEOE_VSA8,Diisocyanate_ratio,pieceFpDensityMorgan3,ex1HallKierAlpha,pieceBCUT2D_MRHI,piecePEOE_VSA10,pieceMaxAbsPartialCharge,piecePEOE_VSA2,ex2PEOE_VSA14,pieceMaxEStateIndex,pieceEState_VSA9,pieceFpDensityMorgan1,preBalabanJ,ex1HeavyAtomMolWt,piecePEOE_VSA7,pieceqed,extender2_ratio,pieceVSA_EState7,pieceChi4v,ex2Chi4v,ex2Kappa3,ex1EState_VSA6,pieceVSA_EState9,pieceMinAbsEStateIndex,pieceEState_VSA5,polyol_ratio,preqed,ex1VSA_EState10,pieceMinEStateIndex,ex1EState_VSA8,Hs_wt,pieceBCUT2D_MWHI,mac_rate,pieceVSA_EState1,extender1_ratio,pieceHallKierAlpha,lg_Eb
84,153,12.84164325,10.04358097,-0.452633642,3.800879328,0,44.48191915,1,1976.736781,1.546886273,112.1374,0,97.49184114,1.324675325,38.40330522,5.324675325,1940.92513,0.5,0.055679287,1.324675325,6.027417231,0,0.452633642,85.06861766,61.03242346,12.65955984,729.4768949,0.023385301,0.661731168,420.458,2222.2271,0.012430822,0,286.6620913,90.85381243,1.546886273,5.324675325,0,2.659195867,0.146726026,14.21959508,0.143,0.023550178,3.813117284,-0.582960009,0,0.355,16.94227496,100,904.8148233,0.357,-29.76,2.665580991
85,76,12.84164325,9.623485737,-0.452879054,3.800879328,0,48.37946359,1,1244.867725,1.546886273,73.7986,0,97.49184114,1.324675325,38.40330522,5.324675325,959.5874333,0.5,0.128256513,1.324675325,5.759128723,0,0.452879054,0,61.03242346,13.1373368,383.6858993,0.052104208,1.128054356,420.458,1165.33788,0.019858198,0,148.4012423,64.26473349,1.546886273,5.324675325,0,2.747455566,0.004678577,14.21959508,0.17,0.032530195,3.813117284,-0.492712372,0,0.453,16.73274915,500,467.9365617,0.33,-14.28,2.668385917
86,78,12.84164325,10.04357819,-0.452633642,3.800879328,0,43.54482768,0.001,1398.862835,1.546886273,113.8244,0,374.4832945,1.324675325,38.40330522,5.324675325,90.99818039,0.001,0.080547112,1.324675325,6.048924909,0,0.507756147,85.06861766,61.03242346,12.64242427,492.6337472,0.031914894,0.747675228,420.458,1644.353154,0.009560247,0,98.78516741,62.14380819,1.546886273,5.324675325,0,2.606470194,0.097452326,14.21959508,0.393,0.018111507,3.813117284,-0.755355489,0,0.01,17.01125956,100,549.474797,0.083,-57.01,2.670245853
87,54,25.68328649,9.623486698,-0.465675003,4.507986109,0,46.33065702,0.2,1398.967444,1.900439664,63.727,0,336.2640527,1.324675325,38.40330522,7.324675325,357.5256428,0.167,0.179704017,1.324675325,5.951172974,0,0.465675003,191.7814874,73.8740667,13.11871774,241.5800106,0.059196617,1.278759219,444.48,1062.604734,0.011635187,0,90.86940005,61.61994152,1.900439664,7.324675325,0,2.626263564,0.019528555,14.21959508,0.5,0.019012428,3.839887251,-0.91121057,0,0.133,16.74580333,500,272.2565227,0.333,-31.88,2.677606953
88,76,0,9.623487904,-0.452879054,3.706144983,0,48.17583913,1.01,1219.184439,0.995157279,72.2714,0,97.49184114,1.284675325,0,7.284675325,959.5874333,0.5,0.139720559,1.284675325,5.759147581,26.42752786,0.452879054,0,66.14140709,13.06903972,393.1596252,0.051896208,1.128054356,436.457,1139.654594,0.019858198,0,145.7962385,64.17430313,0.995157279,7.284675325,38.40330522,2.747105509,0.004860196,14.21959508,0.205,0.032530195,3.578549383,-0.543169324,0,0.409,16.74164371,500,478.7542916,0.29,-14.36,2.683047038
89,57,12.84164325,10.04357819,-0.452633642,3.800879328,0,43.55328749,1,1013.613538,1.546886273,88.1204,0,282.15281,1.324675325,38.40330522,5.324675325,90.99818039,0.5,0.104330709,1.324675325,6.000924155,0,0.507756147,85.06861766,61.03242346,12.63081355,350.5278586,0.041338583,0.771486523,420.458,1259.103857,0.009560247,0,70.16508437,48.48858165,1.546886273,5.324675325,0,2.607423624,0.100616114,14.21959508,0.25,0.018113796,3.813117284,-0.752697077,0,0.371,16.91631881,20,394.5873647,0.25,-46.06,2.68770728
90,104,11.12690298,10.03991824,-0.490038196,7.423290371,0,51.59489412,0.5,2154.805046,2.78848856,120.9742,13.45868828,574.8498875,0.144675325,24.26546827,5.183246163,611.7115822,0.33,0.131009615,3.253766234,6.372747704,37.92655152,0.490038196,452.6812266,106.642762,13.25861379,444.7826827,0.039663462,0.756154816,671.049,1941.581394,0.007283331,0,157.3507267,84.21642024,1.499309991,4.58165462,137.6036403,2.826621346,0.023085876,14.15746952,0.33,0.013798051,15.84936714,-0.948850379,24.26546827,0.183,35.4968743,100,479.8379703,0.33,-67.72,2.69019608
91,78,0,9.755123375,-0.452879058,3.093772547,0,49.28009121,1,1361.214184,0,79.6198,0,97.49184114,1.324675325,38.40330522,3.324675325,955.5641087,0.5,0.102119461,1.324675325,5.760820929,26.42752786,0.452879058,0,48.19078021,12.79112671,383.6858993,0.040462428,0.692866307,396.436,1455.900681,0.019858198,0,207.4128499,68.19581853,0,3.324675325,0,2.832102141,0.002392972,65.58616807,0.294,0.032530191,3.75617284,-0.46852937,0,0.329,16.73828549,24,467.2598063,0.206,-14.28,2.691081492
92,56,0,9.755127022,-0.465675003,6.439837762,0,47.64150961,0.2,1489.630617,5.701318992,70.7506,0,336.2640527,2.024675325,59.99110118,8.024675325,376.5137326,0.167,0.152917505,2.024675325,8.766394011,26.42752786,0.465675003,191.7814874,81.28428338,12.76285867,241.5800106,0.052313883,0.781676032,484.592,1327.484248,0.008838531,0,144.8708356,68.53428937,5.701318992,8.024675325,0,9.027560319,0.013377359,14.21959508,0.5,0.019011903,3.771553918,-0.763215199,0,0.16,33.11692164,500,272.0979523,0.333,-30.48,2.695481676
93,86,12.84164325,10.04357799,-0.465675003,3.800879328,0,43.39553105,1,1655.6957,1.546886273,95.2094,0,455.6501584,1.324675325,38.40330522,5.324675325,476.2474778,0.5,0.096632504,1.324675325,6.12098948,66.06881965,0.465675003,372.7408487,61.03242346,12.65382745,374.2121734,0.033674963,0.7635072,420.458,1515.936722,0.009560247,0,119.5899489,67.56524689,1.546886273,5.324675325,0,2.601053541,0.030334836,14.21959508,0.125,0.018111499,3.813117284,-0.638138802,0,0.605,16.85467216,100,431.2159345,0.375,-56.16,2.698970004
94,104,0,10.04357832,-0.490038196,5.262100493,0,42.45598141,0.5,2143.678143,1.499309991,118.4706,0,575.0362642,0.144675325,24.26546827,4.58165462,610.7302773,0.33,0.108564536,0.144675325,6.223264608,75.85310305,0.490038196,468.6315924,106.642762,12.75601121,440.5282547,0.032569361,0.756154816,524.522,1911.900935,0.007283387,0,154.9838097,82.89544978,1.521000579,4.58165462,38.40330522,2.576586004,0.023026159,14.21959508,0.33,0.013798051,3.478047144,-0.948875111,0,0.183,16.93049498,100,506.6953519,0.33,-67.92,2.699837726
95,78,0,10.04357937,-0.490038196,5.262100493,0,40.64476917,0.5,1373.179548,1.499309991,60.3976,0,694.4223699,0.144675325,24.26546827,4.58165462,739.1467098,0.33,0.120433018,0.144675325,6.234007997,75.85310305,0.490038196,564.5223361,106.642762,12.73061775,535.2655138,0.037889039,0.81188596,524.522,1012.985908,0.005532738,0,-9.975933981,60.62823788,1.521000579,4.58165462,38.40330522,2.522753326,0.01253133,14.21959508,0.33,0.010481557,3.478047144,-1.079975398,0,0.183,17.06754862,100,568.0575081,0.33,-78.52,2.721810615
96,104,12.84164325,10.04357799,-0.465675003,3.800879328,0,42.47154308,1,2169.36143,1.546886273,117.1154,0,575.0362642,1.324675325,38.40330522,5.324675325,604.6639102,0.5,0.082410824,1.324675325,6.214374856,0,0.465675003,468.6315924,61.03242346,12.66172175,421.5808029,0.028290283,0.756154816,420.458,1901.186019,0.007283387,0,156.9476215,81.50175666,1.546886273,5.324675325,0,2.576558497,0.023094952,14.21959508,0.143,0.013798051,3.813117284,-0.94877477,0,0.355,16.91815485,100,483.5065016,0.357,-65.56,2.722633923
97,186,20.71597735,9.623486498,-0.465537514,8.505601604,0,44.48384172,1,3418.012459,4.215403042,55.85515,0,1315.23012,-0.195324675,48.53093655,4.67221504,2046.521199,0.5,0.071090047,-0.195324675,8.769467814,0,0.465537514,958.9074368,147.5413037,13.34831592,999.4780833,0.024373731,1.249718051,636.7,1621.965764,0.006415897,0,93.10251951,146.1499333,4.215403042,4.67221504,21.58779595,7.924387347,0.000396163,105.9261235,0.251,0.019008174,2.322445244,-1.003881757,0,0.157,33.11724205,100,1096.386892,0.249,-119.72,2.72427587
98,77,11.12690298,9.755128921,-0.452879058,5.83100007,0,49.40791202,1,1351.363882,1.806870476,80.7453,0,97.49184114,-0.115324675,12.42920116,5.829692924,1012.526619,0.5,0.141263941,-0.115324675,5.8719017,26.42752786,0.452879058,19.96961893,119.0866749,12.79399181,383.6858993,0.055762082,0.69381732,544.56,1413.946271,0.016609803,0.188,209.942015,69.71267534,1.806870476,5.829692924,38.40330522,2.829553146,0.112205064,65.58616807,0.125,0.032530191,3.545003,-0.391371354,34.25027774,0.631,16.7380498,50,467.2104721,0.188,-17.16,2.728353782
99,134,0,10.0435832,-0.452633642,6.439837762,0,43.62827061,1,2400.511008,5.701318992,161.1848,0,620.6979196,2.024675325,59.99110118,8.024675325,114.0095948,0.5,0.058380414,2.024675325,8.76760995,26.42752786,0.507756147,85.06861766,81.28428338,12.64072609,871.5827835,0.02259887,0.723227811,484.592,2646.001327,0.007283387,0,173.2867439,101.7068874,5.701318992,8.024675325,0,8.485101683,0.148224715,57.39518699,0.25,0.018111458,3.771553918,-0.75827604,0,0.179,33.11707432,20,962.713275,0.25,-84.81,2.735039705
100,153,25.68328649,9.755127676,-0.452879058,4.507986109,0,49.68994258,1,2375.704,1.900439664,97.4826,0,97.49184114,1.324675325,38.40330522,7.324675325,1946.596403,0.5,0.058758315,1.324675325,5.818709888,0,0.452879058,0,73.8740667,12.79783943,738.9506208,0.023281596,0.657628603,444.48,2470.390497,0.019858198,0,369.9974724,107.7064593,1.900439664,7.324675325,0,2.834620979,0.146585938,65.58616807,0.25,0.032442693,3.839887251,-0.327383545,0,0.243,16.94583167,500,908.2613949,0.25,-17.28,2.736141429
101,143,0,10.03991623,-0.489899187,5.265554816,0,50.66973715,0.5,2507.950235,1.521000579,91.2657,13.43032859,992.7012577,3.253766234,12.13273414,4.58165462,1548.797085,0.33,0.095972579,0.144675325,6.522296853,37.92655152,0.489899187,788.2988295,217.853174,13.25921379,776.3630894,0.029134533,0.76577601,524.522,1351.574713,0.007283331,0,64.80791005,103.2761677,2.78848856,5.183246163,38.40330522,2.796285585,0.000322926,14.15746952,0.33,0.013798049,3.472207822,-1.028713977,0,0.147,35.49691508,100,831.377141,0.33,-104.82,2.737987326
102,54,0,9.623486723,-0.465675003,6.439837762,0,46.24486291,0.25,1347.600871,5.701318992,63.369,0,336.2640527,2.024675325,59.99110118,8.024675325,380.5370572,0.2,0.198731501,2.024675325,8.766349759,26.42752786,0.465675003,191.7814874,81.28428338,13.10264042,241.5800106,0.065539112,1.278759219,484.592,1011.238161,0.008838531,0,85.10415318,64.06197653,5.701318992,8.024675325,0,8.577605852,0.019706391,57.39518699,0.5,0.019012428,3.771553918,-0.911377553,0,0.154,33.11691564,500,272.0861886,0.3,-30.48,2.740362689
103,143,0,10.04357871,-0.490038196,5.262100493,0,41.65498309,0.5,2496.823332,1.499309991,88.2701,0,992.8876343,0.144675325,24.26546827,4.58165462,1541.749413,0.33,0.075601375,0.144675325,6.481352558,75.85310305,0.490038196,804.2491953,106.642762,12.75662679,772.1086615,0.023195876,0.76577601,524.522,1334.026989,0.007283387,0,62.47072011,101.9335067,1.521000579,4.58165462,38.40330522,2.546285169,0.000341319,14.21959508,0.33,0.013798049,3.478047144,-1.028693004,0,0.13,17.22639815,100,857.9643467,0.33,-105.02,2.755874856
104,98,12.84164325,10.04357882,-0.465537514,3.800879328,0,41.66740014,1,1719.903916,1.546886273,80.6724,0,694.4223699,1.324675325,38.40330522,5.324675325,1054.121424,0.5,0.081409478,1.324675325,6.257409654,0,0.465537514,564.5223361,61.03242346,12.6511005,516.318062,0.027946537,0.779588952,420.458,1002.270992,0.007283387,0,40.79146595,72.69114518,1.546886273,5.324675325,0,2.547399546,0.000705614,14.21959508,0.199,0.01379805,3.813117284,-1.026334435,0,0.277,16.98937927,50,575.0041114,0.301,-76.16,2.759667845
105,98,12.84164325,10.04357882,-0.465537514,3.800879328,0,41.66740014,1.045,1719.903916,1.546886273,80.6724,0,694.4223699,1.324675325,38.40330522,5.324675325,1054.121424,0.512,0.081409478,1.324675325,6.257409654,0,0.465537514,564.5223361,61.03242346,12.6511005,516.318062,0.027946537,0.779588952,420.458,1002.270992,0.007283387,0,40.79146595,72.69114518,1.546886273,5.324675325,0,2.547399546,0.000705614,14.21959508,0.201,0.01379805,3.813117284,-1.026334435,0,0.277,16.98937927,50,575.0041114,0.289,-76.16,2.762678564
106,98,12.84164325,10.04357882,-0.465537514,3.800879328,0,41.66740014,0.955,1719.903916,1.546886273,80.6724,0,694.4223699,1.324675325,38.40330522,5.324675325,1054.121424,0.487,0.081409478,1.324675325,6.257409654,0,0.465537514,564.5223361,61.03242346,12.6511005,516.318062,0.027946537,0.779588952,420.458,1002.270992,0.007283387,0,40.79146595,72.69114518,1.546886273,5.324675325,0,2.547399546,0.000705614,14.21959508,0.196,0.01379805,3.813117284,-1.026334435,0,0.277,16.98937927,50,575.0041114,0.314,-76.16,2.764176132
107,141,20.71597735,9.623486498,-0.465537514,8.505601604,0,44.48913071,1,2769.509475,4.215403042,75.2217,0,1016.764855,-0.195324675,48.53093655,4.67221504,1564.959577,0.5,0.091145833,-0.195324675,8.768366999,0,0.465537514,719.1805776,147.5413037,13.34216718,762.6349356,0.03125,1.2557369,636.7,1300.924683,0.006415897,0,69.88711814,118.3012649,4.215403042,4.67221504,21.58779595,7.930369162,0.000626546,105.9261235,0.251,0.019008174,2.322445244,-1.002733315,0,0.199,33.1171485,100,836.5598587,0.249,-93.22,2.767897616
108,78,11.12690298,10.03992181,-0.490038196,7.423290371,0,49.53750019,0.5,1384.306451,2.78848856,62.9012,13.37946016,694.2359933,0.144675325,24.26546827,5.183246163,740.1280147,0.33,0.145552561,3.253766234,6.372781294,37.92655152,0.490038196,548.5719703,106.642762,13.23328118,539.5199417,0.045822102,0.81188596,671.049,1042.666366,0.005532695,0,-7.507279216,61.94920834,1.499309991,4.58165462,137.6036403,2.772802698,0.012590714,14.15746952,0.33,0.010481557,15.84936714,-1.080026515,24.26546827,0.183,35.49686529,100,541.4578524,0.33,-78.32,2.773786445
109,62,12.84164325,10.04357141,-0.452633642,3.800879328,0,44.16482289,0.645,737.8348583,1.546886273,65.2864,0,97.49184114,1.324675325,38.40330522,5.324675325,90.99818039,0.333,0.131332083,1.324675325,5.973160653,63.55424176,0.452633642,85.06861766,61.03242346,13.02886941,468.9494324,0.048780488,0.89737897,420.458,983.3251775,0.012430822,0,-23.58631522,48.32736039,1.546886273,5.324675325,0,2.630229501,0.018406612,14.21959508,0.017,0.029847494,3.813117284,-0.621146466,0,0.885,16.85236317,50,601.8164609,0.5,-27.56,2.77815125
110,78,57.78739461,9.755119327,-0.452879058,9.467371846,0,61.18291961,1,1476.788973,4.787078646,85.455,0,121.8648014,-0.135324675,0,8.259913893,979.731472,0.5,0.104795737,-0.135324675,5.788767274,26.42752786,0.452879058,0,178.5734685,12.83369477,402.6333511,0.039076377,0.692866307,680.622,1595.147094,0.015272342,0,221.3111754,76.41491629,4.787078646,8.259913893,19.20165261,2.83116164,0.001697703,52.74452482,0.476,0.032530191,3.082768454,-0.582649916,10.63357721,0.227,16.78649535,24,488.5612864,0.024,-17.2,2.783903579
111,143,11.12690298,10.03991623,-0.490038196,7.423290371,0,50.66875382,0.5,2507.950235,2.78848856,91.2657,13.43026567,992.7012577,0.144675325,24.26546827,5.183246163,1542.730718,0.33,0.091688089,3.253766234,6.522273584,37.92655152,0.490038196,788.2988295,106.642762,13.25921406,776.3630894,0.028277635,0.76577601,671.049,1363.707448,0.007283331,0,64.89045936,103.2544771,1.499309991,4.58165462,137.6036403,2.796303617,0.000402737,14.15746952,0.33,0.013798049,15.84936714,-1.028711938,24.26546827,0.13,35.49691508,100,831.2237632,0.33,-104.82,2.787460475
112,78,12.84164325,10.04357819,-0.452633642,3.800879328,0,43.54482768,0.001,1398.862835,1.546886273,113.8244,0,374.4832945,1.324675325,38.40330522,5.324675325,90.99818039,0.001,0.080547112,1.324675325,6.048924909,0,0.507756147,85.06861766,61.03242346,12.64242427,492.6337472,0.031914894,0.747675228,420.458,1644.353154,0.009560247,0,98.78516741,62.14380819,1.546886273,5.324675325,0,2.606470194,0.097452326,14.21959508,0.294,0.018111507,3.813117284,-0.755355489,0,0.027,17.01125956,100,549.474797,0.182,-57.01,2.789580712
113,54,0,9.623486723,-0.465675003,6.439837762,0,46.24486291,0.333,1347.600871,5.701318992,63.369,0,336.2640527,2.024675325,59.99110118,8.024675325,380.5370572,0.25,0.198731501,2.024675325,8.766349759,26.42752786,0.465675003,191.7814874,81.28428338,13.10264042,241.5800106,0.065539112,1.278759219,484.592,1011.238161,0.008838531,0,85.10415318,64.06197653,5.701318992,8.024675325,0,8.577605852,0.019706391,57.39518699,0.5,0.019012428,3.771553918,-0.911377553,0,0.158,33.11691564,500,272.0861886,0.25,-30.48,2.797267541
114,57,0,10.0435832,-0.452633642,6.439837762,0,43.64409135,1,987.9302511,5.701318992,89.3228,0,282.15281,2.024675325,59.99110118,8.024675325,114.0095948,0.5,0.12109375,2.024675325,8.766440556,26.42752786,0.507756147,85.06861766,81.28428338,12.61333101,350.5278586,0.046875,0.771486523,484.592,1233.42057,0.007283387,0,68.69232507,51.63772344,5.701318992,8.024675325,0,8.507602419,0.155338032,57.39518699,0.25,0.018113796,3.771553918,-0.752584727,0,0.396,33.11692592,20,394.6872007,0.25,-44.66,2.799891685
