,pieceVSA_EState6,pieceBCUT2D_MRHI,ex1EState_VSA8,pieceEState_VSA6,piecePEOE_VSA10,piecefr_C_O_noCOO,pieceSlogP_VSA5,pieceBertzCT,pieceEState_VSA1,ex1qed,preChi1n,pieceSMR_VSA5,ex2MolLogP,ex1BCUT2D_LOGPHI,pieceVSA_EState4,preChi4v,piecePEOE_VSA7,ex2Chi4n,pieceFpDensityMorgan2,ex1SPS.1,preMinEStateIndex,pieceEState_VSA2,pieceBCUT2D_CHGLO,pieceHallKierAlpha,pieceBCUT2D_LOGPHI,pieceMaxEStateIndex,pieceBCUT2D_MWHI,ex1PEOE_VSA8,ex2MinAbsEStateIndex,preChi4n,pieceChi4n,pieceSlogP_VSA3,preSMR_VSA6,ex1EState_VSA4,R,pieceVSA_EState3,ex2BCUT2D_LOGPHI,pieceVSA_EState9,pieceVSA_EState2,pieceMinAbsEStateIndex,pieceChi4v,pieceNumHeteroatoms,pieceChi3v,preKappa3,polyol_ratio,preMaxPartialCharge,pieceKappa3,Diisocyanate_ratio,pieceMinEStateIndex,piecePEOE_VSA14,pieceEState_VSA3,pieceVSA_EState5,piecePEOE_VSA8,pieceBCUT2D_CHGHI,Hs_wt,extender2_ratio,prePEOE_VSA8,extender1_ratio,self_time,self_tem,E1
78,-0.694561228,8.763070473,0,21.58779595,37.62962948,16,962.351574,10187.69244,97.49184114,0.44273582,31.59862628,1033.090504,2.601,2.183066881,-3.599808,11.48161839,918.329165,10.45076254,0.1725,9.75,-0.419719472,183.8063052,-2.780054258,-12.74,2.792861534,13.67255557,33.11464857,11.50570721,0.039686856,11.48161839,61.60541895,284.5131932,146.2329833,11.50570721,1.022222222,48.72656182,2.761587181,5.836543858,219.0894204,0.00842525,63.25922571,94,80.17599831,42.54619257,0.21978022,0.406643739,183.1844209,0.505494505,-0.466491372,97.49184114,427.8546895,3.435072656,640.7490423,2.851532561,0.524644235,0.010989011,130.8833059,0.263736264,3,40,0.73
79,-0.737351029,5.753178265,0,0,24.41586555,16,975.1932173,10129.18735,97.49184114,0.469062812,31.59862628,1045.932147,2.601,1.802227409,-3.658950205,11.48161839,931.1708083,10.45076254,0.158291457,9,-0.419719472,183.8063052,-2.780054258,-13.44,2.792329842,13.6724072,17.26254868,13.21376393,0.039686856,11.48161839,61.68465481,284.5131932,146.2329833,12.84164325,1.022222222,48.69080317,2.761587181,2.744036247,219.1915936,0.008640972,61.68465481,92,77.96467344,42.54619257,0.21978022,0.406643739,181.1040477,0.505494505,-0.495424794,97.49184114,429.1906256,2.311823532,629.243335,2.851347516,0.496294315,0.010989011,130.8833059,0.263736264,0.25,40,0.29
80,-0.737351029,5.753178265,0,0,24.41586555,16,975.1932173,10129.18735,97.49184114,0.469062812,31.59862628,1045.932147,2.601,1.802227409,-3.658950205,11.48161839,931.1708083,10.45076254,0.158291457,9,-0.419719472,183.8063052,-2.780054258,-13.44,2.792329842,13.6724072,17.26254868,13.21376393,0.039686856,11.48161839,61.68465481,284.5131932,146.2329833,12.84164325,1.022222222,48.69080317,2.761587181,2.744036247,219.1915936,0.008640972,61.68465481,92,77.96467344,42.54619257,0.21978022,0.406643739,181.1040477,0.505494505,-0.495424794,97.49184114,429.1906256,2.311823532,629.243335,2.851347516,0.496294315,0.010989011,130.8833059,0.263736264,0.5,40,0.58
81,-0.737351029,5.753178265,0,0,24.41586555,16,975.1932173,10129.18735,97.49184114,0.469062812,31.59862628,1045.932147,2.601,1.802227409,-3.658950205,11.48161839,931.1708083,10.45076254,0.158291457,9,-0.419719472,183.8063052,-2.780054258,-13.44,2.792329842,13.6724072,17.26254868,13.21376393,0.039686856,11.48161839,61.68465481,284.5131932,146.2329833,12.84164325,1.022222222,48.69080317,2.761587181,2.744036247,219.1915936,0.008640972,61.68465481,92,77.96467344,42.54619257,0.21978022,0.406643739,181.1040477,0.505494505,-0.495424794,97.49184114,429.1906256,2.311823532,629.243335,2.851347516,0.496294315,0.010989011,130.8833059,0.263736264,2,40,0.28
82,-0.737351029,5.753178265,0,0,24.41586555,16,975.1932173,10129.18735,97.49184114,0.469062812,31.59862628,1045.932147,2.601,1.802227409,-3.658950205,11.48161839,931.1708083,10.45076254,0.158291457,9,-0.419719472,183.8063052,-2.780054258,-13.44,2.792329842,13.6724072,17.26254868,13.21376393,0.039686856,11.48161839,61.68465481,284.5131932,146.2329833,12.84164325,1.022222222,48.69080317,2.761587181,2.744036247,219.1915936,0.008640972,61.68465481,92,77.96467344,42.54619257,0.21978022,0.406643739,181.1040477,0.505494505,-0.495424794,97.49184114,429.1906256,2.311823532,629.243335,2.851347516,0.496294315,0.010989011,130.8833059,0.263736264,3,40,0.37
83,118.4949057,6.030988038,0,97.0618731,75.25925896,16,1951.053495,21609.20372,172.7511001,0.261262653,73.39232993,1962.236575,-3.5854,2.0347043,25.33977578,18.76330769,2196.543814,0.671208827,0.049450549,21.5,-0.504299918,26.42752786,-2.257005138,-30.08,2.903701524,12.75086334,16.95646635,0,0.725818216,18.76330769,91.73514733,790.3171938,418.6859034,0,1,128.5733147,2.0347043,2.658250133,199.2121603,0.256629908,91.73514733,196,147.5135953,128.4538145,0.25,0.411111954,650.2714987,0.5,-1.996735243,97.49184114,418.3653132,0,1940.92513,2.868648685,0.254478534,0,392.7349351,0.25,5,25,0.9379
84,122.1634838,6.028298278,0,0,0,16,2002.420067,21207.88896,97.49184114,0.516895098,73.39232993,1964.771417,0.5314,1.960693252,27.44491061,18.76330769,2247.910387,0.577160188,0.039911308,9.75,-0.504299918,26.42752786,-2.097493558,-29.76,2.895902297,12.65738596,16.94294504,13.21376393,0.283163265,18.76330769,91.56091921,790.3171938,418.6859034,25.68328649,1,44.6374716,1.960693252,2.659268364,198.7863301,0.257479315,91.56091921,188,146.7060973,128.4538145,0.25,0.411111954,661.1790249,0.5,-0.529621656,97.49184114,444.0485996,0,1940.92513,2.850059781,0.236259351,0,392.7349351,0.25,5,25,0.2268
85,150.9001371,8.767576832,0,48.53093655,22.99804733,16,1951.053495,22869.63028,97.49184114,0.810579141,73.39232993,1932.986778,3.8972,2.37515263,27.17440004,18.76330769,2293.605687,1.09961252,0.051198257,10.25,-0.504299918,0,-2.0971213,-31.48,2.926194527,12.99966345,33.11707898,9.790966951,0.276836505,18.76330769,92.61738875,771.369742,418.6859034,9.790966951,1,44.68357339,2.37515263,8.787154472,204.0884257,0.293026145,96.4790983,192,153.1360099,128.4538145,0.25,0.411111954,638.961555,0.5,-0.617686142,97.49184114,441.3633605,1.551758406,1960.507064,2.868052061,0.272954111,0,392.7349351,0.25,0.166666667,100,0.738326543
86,150.9001371,8.767576832,0,48.53093655,22.99804733,16,1951.053495,22869.63028,97.49184114,0.810579141,73.39232993,1932.986778,3.8972,2.37515263,27.17440004,18.76330769,2293.605687,1.09961252,0.051198257,10.25,-0.504299918,0,-2.0971213,-31.48,2.926194527,12.99966345,33.11707898,9.790966951,0.276836505,18.76330769,92.61738875,771.369742,418.6859034,9.790966951,1,44.68357339,2.37515263,8.787154472,204.0884257,0.293026145,96.4790983,192,153.1360099,128.4538145,0.2,0.411111954,638.961555,0.5,-0.617686142,97.49184114,441.3633605,1.551758406,1960.507064,2.868052061,0.333590678,0,392.7349351,0.3,0.166666667,100,0.80270793
87,150.9001371,8.767576832,0,48.53093655,22.99804733,16,1951.053495,22869.63028,97.49184114,0.810579141,73.39232993,1932.986778,3.8972,2.37515263,27.17440004,18.76330769,2293.605687,1.09961252,0.051198257,10.25,-0.504299918,0,-2.0971213,-31.48,2.926194527,12.99966345,33.11707898,9.790966951,0.276836505,18.76330769,92.61738875,771.369742,418.6859034,9.790966951,1,44.68357339,2.37515263,8.787154472,204.0884257,0.293026145,96.4790983,192,153.1360099,128.4538145,0.166666667,0.411111954,638.961555,0.5,-0.617686142,97.49184114,441.3633605,1.551758406,1960.507064,2.868052061,0.384891521,0,392.7349351,0.333333333,0.166666667,100,0.913537118
88,0,8.766756513,0,43.17559191,26.42752786,16,1810.671698,13855.67147,60.93240071,0.44273582,61.79746003,1810.671698,0.3524,2.183066881,0,14.99661393,1707.938552,0.192386729,0.045576408,9.75,-0.407465701,62.98696828,-2.086357844,-15.08,2.70994564,12.1943646,33.11698604,11.50570721,0.225292895,14.99661393,73.55017759,644.2133617,370.7427189,11.50570721,1.05,44.68638574,2.183066881,8.89914324,191.962621,0.269171529,76.85779111,172,124.2482169,140.3825885,0.243902439,0.406624327,697.902415,0.512195122,-0.445918032,97.49184114,325.9339759,2.426891311,1713.379188,2.689861022,0.218975057,0,343.3093599,0.243902439,4,80,0.891084563
89,0,8.766756513,0,43.17559191,26.42752786,16,1810.671698,13855.67147,60.93240071,0.44273582,61.79746003,1810.671698,0.3524,2.183066881,0,14.99661393,1707.938552,0.192386729,0.045576408,9.75,-0.407465701,62.98696828,-2.086357844,-15.08,2.70994564,12.1943646,33.11698604,11.50570721,0.225292895,14.99661393,73.55017759,644.2133617,370.7427189,11.50570721,1.05,44.68638574,2.183066881,8.89914324,191.962621,0.269171529,76.85779111,172,124.2482169,140.3825885,0.243902439,0.406624327,697.902415,0.512195122,-0.445918032,97.49184114,325.9339759,2.426891311,1713.379188,2.689861022,0.218975057,0,343.3093599,0.243902439,4,80,0.398125134
90,16.78794269,5.787780495,20.10730312,0,52.85505572,20,1383.46799,12737.98699,48.74592057,0.541657459,45.85205986,1484.062663,0.1236,2.049638937,3.093121629,15.14850565,1478.154487,1.576783365,0.091891892,9.909090909,-0.324729562,248.8224155,-2.339290752,-18.76,2.648376251,12.76874021,16.76223878,13.08951281,0.049856561,15.14850565,71.33347774,428.8123767,199.2122901,11.12690298,1.00002,59.87616715,2.049638937,2.83022875,251.1128456,0.019834405,71.33347774,125,105.1352608,64.20701929,0.29411,0.406842028,329.8735505,0.5,-0.665337772,121.8648014,256.0075676,10.44124273,981.7431343,2.622274531,0.399269614,0,195.9462944,0.20588,24,25,0.206
91,16.78794269,5.787780495,20.10730312,0,52.85505572,20,1383.46799,12737.98699,48.74592057,0.541657459,45.85205986,1484.062663,0.1236,2.049638937,3.093121629,15.14850565,1478.154487,1.576783365,0.091891892,9.909090909,-0.324729562,248.8224155,-2.339290752,-18.76,2.648376251,12.76874021,16.76223878,13.08951281,0.049856561,15.14850565,71.33347774,428.8123767,199.2122901,11.12690298,1.00002,59.87616715,2.049638937,2.83022875,251.1128456,0.019834405,71.33347774,125,105.1352608,64.20701929,0.29411,0.406842028,329.8735505,0.5,-0.665337772,121.8648014,256.0075676,10.44124273,981.7431343,2.622274531,0.399269614,0,195.9462944,0.20588,12,40,0.206
92,16.78794269,5.787780495,20.10730312,0,52.85505572,20,1383.46799,12737.98699,48.74592057,0.541657459,45.85205986,1484.062663,0.1236,2.049638937,3.093121629,15.14850565,1478.154487,1.576783365,0.091891892,9.909090909,-0.324729562,248.8224155,-2.339290752,-18.76,2.648376251,12.76874021,16.76223878,13.08951281,0.049856561,15.14850565,71.33347774,428.8123767,199.2122901,11.12690298,1.00002,59.87616715,2.049638937,2.83022875,251.1128456,0.019834405,71.33347774,125,105.1352608,64.20701929,0.29411,0.406842028,329.8735505,0.5,-0.665337772,121.8648014,256.0075676,10.44124273,981.7431343,2.622274531,0.399269614,0,195.9462944,0.20588,24,60,0.206
93,2.319204658,5.788767274,15.37044016,0,26.42752786,20,1476.788973,12929.47794,62.33180518,0.50711199,45.85205986,1597.62579,1.8886,2.350109214,0,15.14850565,1595.147094,4.170016432,0.069271758,28.84615385,-0.324729562,220.3832253,-2.340973829,-17.2,2.674882675,12.83369477,16.78649535,12.08368166,0.038126629,15.14850565,76.41491629,402.6333511,199.2122901,51.36657298,1,61.18291961,2.350109214,2.83116164,252.2052897,0.001697703,76.41491629,125,111.0741092,64.20701929,0.29411,0.406842028,324.9774834,0.5,-0.582649916,121.8648014,279.6791917,12.85340759,979.731472,2.647573653,0.414091644,0,195.9462944,0.20589,24,25,0.192
94,2.319204658,5.788767274,15.37044016,0,26.42752786,20,1476.788973,12929.47794,62.33180518,0.50711199,45.85205986,1597.62579,1.8886,2.350109214,0,15.14850565,1595.147094,4.170016432,0.069271758,28.84615385,-0.324729562,220.3832253,-2.340973829,-17.2,2.674882675,12.83369477,16.78649535,12.08368166,0.038126629,15.14850565,76.41491629,402.6333511,199.2122901,51.36657298,1,61.18291961,2.350109214,2.83116164,252.2052897,0.001697703,76.41491629,125,111.0741092,64.20701929,0.29411,0.406842028,324.9774834,0.5,-0.582649916,121.8648014,279.6791917,12.85340759,979.731472,2.647573653,0.414091644,0,195.9462944,0.20589,12,40,0.64
95,2.319204658,5.788767274,15.37044016,0,26.42752786,20,1476.788973,12929.47794,62.33180518,0.50711199,45.85205986,1597.62579,1.8886,2.350109214,0,15.14850565,1595.147094,4.170016432,0.069271758,28.84615385,-0.324729562,220.3832253,-2.340973829,-17.2,2.674882675,12.83369477,16.78649535,12.08368166,0.038126629,15.14850565,76.41491629,402.6333511,199.2122901,51.36657298,1,61.18291961,2.350109214,2.83116164,252.2052897,0.001697703,76.41491629,125,111.0741092,64.20701929,0.29411,0.406842028,324.9774834,0.5,-0.582649916,121.8648014,279.6791917,12.85340759,979.731472,2.647573653,0.414091644,0,195.9462944,0.20589,24,60,0.952
96,2.319204658,5.788767274,15.37044016,0,26.42752786,20,1476.788973,12929.47794,62.33180518,0.50711199,45.85205986,1597.62579,1.8886,2.350109214,0,15.14850565,1595.147094,4.170016432,0.069271758,28.84615385,-0.324729562,220.3832253,-2.340973829,-17.2,2.674882675,12.83369477,16.78649535,12.08368166,0.038126629,15.14850565,76.41491629,402.6333511,199.2122901,51.36657298,1,61.18291961,2.350109214,2.83116164,252.2052897,0.001697703,76.41491629,125,111.0741092,64.20701929,0.29411,0.406842028,324.9774834,0.5,-0.582649916,121.8648014,279.6791917,12.85340759,979.731472,2.647573653,0.414091644,0,195.9462944,0.20589,4,60,0.507
97,2.319204658,5.788767274,15.37044016,0,26.42752786,20,1476.788973,12929.47794,62.33180518,0.50711199,45.85205986,1597.62579,1.8886,2.350109214,0,15.14850565,1595.147094,4.170016432,0.069271758,28.84615385,-0.324729562,220.3832253,-2.340973829,-17.2,2.674882675,12.83369477,16.78649535,12.08368166,0.038126629,15.14850565,76.41491629,402.6333511,199.2122901,51.36657298,1,61.18291961,2.350109214,2.83116164,252.2052897,0.001697703,76.41491629,125,111.0741092,64.20701929,0.29411,0.406842028,324.9774834,0.5,-0.582649916,121.8648014,279.6791917,12.85340759,979.731472,2.647573653,0.414091644,0,195.9462944,0.20589,8,60,0.616
98,2.319204658,5.788767274,15.37044016,0,26.42752786,20,1476.788973,12929.47794,62.33180518,0.50711199,45.85205986,1597.62579,1.8886,2.350109214,0,15.14850565,1595.147094,4.170016432,0.069271758,28.84615385,-0.324729562,220.3832253,-2.340973829,-17.2,2.674882675,12.83369477,16.78649535,12.08368166,0.038126629,15.14850565,76.41491629,402.6333511,199.2122901,51.36657298,1,61.18291961,2.350109214,2.83116164,252.2052897,0.001697703,76.41491629,125,111.0741092,64.20701929,0.29411,0.406842028,324.9774834,0.5,-0.582649916,121.8648014,279.6791917,12.85340759,979.731472,2.647573653,0.414091644,0,195.9462944,0.20589,12,60,0.77
99,115.5151548,8.766438412,0,218.3892145,26.42752786,56,1116.346684,17721.53761,127.3383676,0.44273582,37.55298665,1078.698033,0.3524,2.183066881,23.76442645,10.44210172,1105.004138,0.192386729,0.098591549,9.75,-0.877331753,756.4613564,-2.095721126,-42.96,2.553667644,12.62078313,33.11692118,11.50570721,0.225292895,10.44210172,49.08931081,484.728071,88.34180521,11.50570721,0.2,42.55712274,2.183066881,8.456863232,691.6746579,0.020502941,52.39692433,127,81.68949348,47.1774493,0.5,0.418877773,240.5078417,0.166666667,-0.94585411,336.2640527,935.8747626,-12.91662042,370.8424597,2.514501769,0.157011877,0,74.11611808,0.333333333,6,25,0
100,115.5151548,8.766438412,0,218.3892145,26.42752786,56,1116.346684,17721.53761,127.3383676,0.44273582,37.55298665,1078.698033,0.3524,2.183066881,23.76442645,10.44210172,1105.004138,0.192386729,0.098591549,9.75,-0.877331753,756.4613564,-2.095721126,-42.96,2.553667644,12.62078313,33.11692118,11.50570721,0.225292895,10.44210172,49.08931081,484.728071,88.34180521,11.50570721,0.2,42.55712274,2.183066881,8.456863232,691.6746579,0.020502941,52.39692433,127,81.68949348,47.1774493,0.5,0.418877773,240.5078417,0.166666667,-0.94585411,336.2640527,935.8747626,-12.91662042,370.8424597,2.514501769,0.157011877,0,74.11611808,0.333333333,24,80,0.17
101,37.88840938,8.766337035,0,164.5845048,26.42752786,56,1071.839072,14973.52442,127.3383676,0.44273582,33.32937201,1082.721357,0.3524,2.183066881,11.45182716,8.89454213,1015.988914,0.192386729,0.118040089,9.75,-0.926741179,767.836129,-2.120325667,-36.72,2.511880549,12.65191987,33.11690956,11.50570721,0.225292895,8.89454213,42.89907246,433.361498,88.34180521,11.50570721,0.2,41.53502257,2.183066881,8.152594409,690.71687,0.002555429,46.20668599,127,72.89443676,46.25841415,0.5,0.418877944,238.6587093,0.166666667,-1.032560657,336.2640527,917.641029,-13.73978512,370.8424597,2.479581777,0.13859219,0,74.11611808,0.333333333,6,25,0.11
102,37.88840938,8.766337035,0,164.5845048,26.42752786,56,1071.839072,14973.52442,127.3383676,0.44273582,33.32937201,1082.721357,0.3524,2.183066881,11.45182716,8.89454213,1015.988914,0.192386729,0.118040089,9.75,-0.926741179,767.836129,-2.120325667,-36.72,2.511880549,12.65191987,33.11690956,11.50570721,0.225292895,8.89454213,42.89907246,433.361498,88.34180521,11.50570721,0.2,41.53502257,2.183066881,8.152594409,690.71687,0.002555429,46.20668599,127,72.89443676,46.25841415,0.5,0.418877944,238.6587093,0.166666667,-1.032560657,336.2640527,917.641029,-13.73978512,370.8424597,2.479581777,0.13859219,0,74.11611808,0.333333333,24,80,0.61
103,0.667393705,8.766394011,0,43.17559191,26.42752786,56,1489.630617,14165.85166,115.1518874,0.44273582,41.17297062,1586.30007,0.3524,2.183066881,0,14.48032011,1327.484248,0.192386729,0.098591549,9.75,-0.696957998,865.3172898,-2.339369643,-30.48,2.62993225,12.76285867,33.11692164,11.50570721,0.225292895,14.48032011,65.22667585,433.361498,67.0746508,11.50570721,0.2,47.64150961,2.183066881,9.027560319,694.6881003,0.013377359,68.53428937,127,99.25113171,49.66123407,0.5,0.414608948,250.7847257,0.166666667,-0.763215199,336.2640527,888.1965059,-2.111738625,376.5137326,2.608661163,0.159867427,0,75.5339363,0.333333333,6,25,0.084
104,0.667393705,8.766394011,0,43.17559191,26.42752786,56,1489.630617,14165.85166,115.1518874,0.44273582,41.17297062,1586.30007,0.3524,2.183066881,0,14.48032011,1327.484248,0.192386729,0.098591549,9.75,-0.696957998,865.3172898,-2.339369643,-30.48,2.62993225,12.76285867,33.11692164,11.50570721,0.225292895,14.48032011,65.22667585,433.361498,67.0746508,11.50570721,0.2,47.64150961,2.183066881,9.027560319,694.6881003,0.013377359,68.53428937,127,99.25113171,49.66123407,0.5,0.414608948,250.7847257,0.166666667,-0.763215199,336.2640527,888.1965059,-2.111738625,376.5137326,2.608661163,0.159867427,0,75.5339363,0.333333333,24,80,1
105,-1.731031682,8.766349759,0,0,26.42752786,56,1347.600871,14086.91013,144.2101893,0.44273582,37.30628839,1395.935598,0.3524,2.183066881,-4.451245807,13.3622419,1011.238161,0.192386729,0.124735729,9.75,-0.806735741,900.7431344,-2.462970145,-30.48,2.65234367,13.10264042,33.11691564,11.50570721,0.225292895,13.3622419,60.754363,433.361498,80.16416361,11.50570721,0.2,46.24486291,2.183066881,8.577605852,699.3908326,0.019706391,64.06197653,127,86.61807966,49.32149927,0.5,0.414410691,250.4933341,0.166666667,-0.911377553,336.2640527,922.4221808,-12.88920306,380.5370572,2.642391705,0.150334202,0,76.53976745,0.333333333,6,25,0.31
106,-1.731031682,8.766349759,0,0,26.42752786,56,1347.600871,14086.91013,144.2101893,0.44273582,37.30628839,1395.935598,0.3524,2.183066881,-4.451245807,13.3622419,1011.238161,0.192386729,0.124735729,9.75,-0.806735741,900.7431344,-2.462970145,-30.48,2.65234367,13.10264042,33.11691564,11.50570721,0.225292895,13.3622419,60.754363,433.361498,80.16416361,11.50570721,0.2,46.24486291,2.183066881,8.577605852,699.3908326,0.019706391,64.06197653,127,86.61807966,49.32149927,0.5,0.414410691,250.4933341,0.166666667,-0.911377553,336.2640527,922.4221808,-12.88920306,380.5370572,2.642391705,0.150334202,0,76.53976745,0.333333333,24,80,0.99
107,-1.731031682,8.766349759,0,0,26.42752786,56,1347.600871,14086.91013,144.2101893,0.44273582,37.30628839,1395.935598,0.3524,2.183066881,-4.451245807,13.3622419,1011.238161,0.192386729,0.124735729,9.75,-0.806735741,900.7431344,-2.462970145,-30.48,2.65234367,13.10264042,33.11691564,11.50570721,0.225292895,13.3622419,60.754363,433.361498,80.16416361,11.50570721,0.25,46.24486291,2.183066881,8.577605852,699.3908326,0.019706391,64.06197653,127,86.61807966,49.32149927,0.5,0.414410691,250.4933341,0.2,-0.911377553,336.2640527,922.4221808,-12.88920306,380.5370572,2.642391705,0.153595931,0,76.53976745,0.3,6,25,0.12
108,-1.731031682,8.766349759,0,0,26.42752786,56,1347.600871,14086.91013,144.2101893,0.44273582,37.30628839,1395.935598,0.3524,2.183066881,-4.451245807,13.3622419,1011.238161,0.192386729,0.124735729,9.75,-0.806735741,900.7431344,-2.462970145,-30.48,2.65234367,13.10264042,33.11691564,11.50570721,0.225292895,13.3622419,60.754363,433.361498,80.16416361,11.50570721,0.25,46.24486291,2.183066881,8.577605852,699.3908326,0.019706391,64.06197653,127,86.61807966,49.32149927,0.5,0.414410691,250.4933341,0.2,-0.911377553,336.2640527,922.4221808,-12.88920306,380.5370572,2.642391705,0.153595931,0,76.53976745,0.3,24,80,0.98
109,-1.731031682,8.766349759,0,0,26.42752786,56,1347.600871,14086.91013,144.2101893,0.44273582,37.30628839,1395.935598,0.3524,2.183066881,-4.451245807,13.3622419,1011.238161,0.192386729,0.124735729,9.75,-0.806735741,900.7431344,-2.462970145,-30.48,2.65234367,13.10264042,33.11691564,11.50570721,0.225292895,13.3622419,60.754363,433.361498,80.16416361,11.50570721,0.333333333,46.24486291,2.183066881,8.577605852,699.3908326,0.019706391,64.06197653,127,86.61807966,49.32149927,0.5,0.414410691,250.4933341,0.25,-0.911377553,336.2640527,922.4221808,-12.88920306,380.5370572,2.642391705,0.158441838,0,76.53976745,0.25,6,25,0.18
110,-1.731031682,8.766349759,0,0,26.42752786,56,1347.600871,14086.91013,144.2101893,0.44273582,37.30628839,1395.935598,0.3524,2.183066881,-4.451245807,13.3622419,1011.238161,0.192386729,0.124735729,9.75,-0.806735741,900.7431344,-2.462970145,-30.48,2.65234367,13.10264042,33.11691564,11.50570721,0.225292895,13.3622419,60.754363,433.361498,80.16416361,11.50570721,0.333333333,46.24486291,2.183066881,8.577605852,699.3908326,0.019706391,64.06197653,127,86.61807966,49.32149927,0.5,0.414410691,250.4933341,0.25,-0.911377553,336.2640527,922.4221808,-12.88920306,380.5370572,2.642391705,0.158441838,0,76.53976745,0.25,24,80,0.99
111,37.98719465,6.067549754,0,164.5845048,0,56,1123.205645,14942.39427,127.3383676,0.516895098,33.32937201,1134.08793,0.5314,1.960693252,11.56340957,8.89454213,1067.355487,0.577160188,0.10467706,9.75,-0.926741179,767.836129,-2.121489146,-38.12,2.506841411,12.66799718,16.74259482,13.21376393,0.283163265,8.89454213,43.76465098,433.361498,88.34180521,25.68328649,0.2,41.62081668,1.960693252,2.477867449,690.8154988,0.002710367,43.76465098,123,69.47178703,46.25841415,0.5,0.418877944,237.4578063,0.166666667,-1.032393674,336.2640527,945.9961875,-15.48615969,347.8310453,2.479335459,0.12036642,0,74.11611808,0.333333333,6,25,0.06
112,37.98719465,6.067549754,0,164.5845048,0,56,1123.205645,14942.39427,127.3383676,0.516895098,33.32937201,1134.08793,0.5314,1.960693252,11.56340957,8.89454213,1067.355487,0.577160188,0.10467706,9.75,-0.926741179,767.836129,-2.121489146,-38.12,2.506841411,12.66799718,16.74259482,13.21376393,0.283163265,8.89454213,43.76465098,433.361498,88.34180521,25.68328649,0.2,41.62081668,1.960693252,2.477867449,690.8154988,0.002710367,43.76465098,123,69.47178703,46.25841415,0.5,0.418877944,237.4578063,0.166666667,-1.032393674,336.2640527,945.9961875,-15.48615969,347.8310453,2.479335459,0.12036642,0,74.11611808,0.333333333,24,80,0.12
113,0.727624583,5.955168815,0,0,0,56,1540.99719,14133.92427,90.77892715,0.516895098,41.17297062,1637.666643,0.5314,1.960693252,0,14.48032011,1378.850821,0.577160188,0.086519115,9.75,-0.696957998,863.2627223,-2.33941601,-31.88,2.627177378,12.77893342,16.74813833,13.21376393,0.283163265,14.48032011,66.09225436,433.361498,67.0746508,25.68328649,0.2,47.71663537,1.960693252,2.756098555,694.7747718,0.013259345,66.09225436,123,95.82848198,49.66123407,0.5,0.414608948,249.6279925,0.166666667,-0.763096624,336.2640527,891.6126193,-4.464725493,353.5023182,2.608497446,0.142539883,0,75.5339363,0.333333333,6,25,0.19
114,0.727624583,5.955168815,0,0,0,56,1540.99719,14133.92427,90.77892715,0.516895098,41.17297062,1637.666643,0.5314,1.960693252,0,14.48032011,1378.850821,0.577160188,0.086519115,9.75,-0.696957998,863.2627223,-2.33941601,-31.88,2.627177378,12.77893342,16.74813833,13.21376393,0.283163265,14.48032011,66.09225436,433.361498,67.0746508,25.68328649,0.2,47.71663537,1.960693252,2.756098555,694.7747718,0.013259345,66.09225436,123,95.82848198,49.66123407,0.5,0.414608948,249.6279925,0.166666667,-0.763096624,336.2640527,891.6126193,-4.464725493,353.5023182,2.608497446,0.142539883,0,75.5339363,0.333333333,24,80,0.67
115,-1.682373315,5.951172974,0,0,0,56,1398.967444,14055.36761,144.2101893,0.516895098,37.30628839,1447.302171,0.5314,1.960693252,-4.39040739,13.3622419,1062.604734,0.577160188,0.11205074,9.75,-0.806735741,900.7431344,-2.462997678,-31.88,2.650327974,13.11871774,16.74580333,13.21376393,0.283163265,13.3622419,61.61994152,433.361498,80.16416361,25.68328649,0.2,46.33065702,1.960693252,2.626263564,699.4894615,0.019528555,61.61994152,123,83.19542993,49.32149927,0.5,0.414410691,249.3057074,0.166666667,-0.91121057,336.2640527,899.4107663,-14.86163473,357.5256428,2.642263177,0.132607036,0,76.53976745,0.333333333,6,25,0.23
116,-1.682373315,5.951172974,0,0,0,56,1398.967444,14055.36761,144.2101893,0.516895098,37.30628839,1447.302171,0.5314,1.960693252,-4.39040739,13.3622419,1062.604734,0.577160188,0.11205074,9.75,-0.806735741,900.7431344,-2.462997678,-31.88,2.650327974,13.11871774,16.74580333,13.21376393,0.283163265,13.3622419,61.61994152,433.361498,80.16416361,25.68328649,0.2,46.33065702,1.960693252,2.626263564,699.4894615,0.019528555,61.61994152,123,83.19542993,49.32149927,0.5,0.414410691,249.3057074,0.166666667,-0.91121057,336.2640527,899.4107663,-14.86163473,357.5256428,2.642263177,0.132607036,0,76.53976745,0.333333333,24,80,0.86
117,123.8701573,7.988703302,20.7712116,55.45467375,25.06724215,17,1049.49084,17110.24079,109.0929489,0.328268881,42.23207589,1022.10253,-0.80468,2.338476122,28.7693046,11.10865225,1287.967886,1.039015105,0.179347826,12.75862069,-0.504480373,88.77884583,-2.223225881,-29.08,2.585734304,13.63948581,32.16653059,18.78055719,0.06000189,11.10865225,55.95138382,462.8405061,220.4794445,28.8640297,1,57.77196139,1.991367908,2.654105956,234.5002776,0.052251759,56.8671839,121,89.72031102,61.50189972,0.25,0.411111954,309.1288115,0.5,-0.84262869,103.3990209,453.9700431,0.79764739,986.3515941,2.53074922,0.444259661,0.125,194.5284762,0.125,3,80,0.38
